ext_AsbShng,fireqc_NA,bmqual_TA,ltcfig_FR3,Year Remod/Add,SalePrice,ext_Stone,ext_HdBoard,rfstyle_Mansard,nhood_ClearCr,nhood_NoRidge,nhood_Veenker,mszone_RL,Gr Liv Area,nhood_Landmrk,PID,rfstyle_Hip,fence_NA,Half Bath,ltcfig_FR2,nhood_Mitchel,sltype_Con,bmqual_Gd,Exter Cond,Bedroom AbvGr,nhood_SawyerW,found_PConc,nhood_Crawfor,sltype_WD,rfstyle_Gambrel,Year Built,mvtype_BrkFace,bmexpo_NA,is_pave_alley,nhood_Gilbert,rfstyle_Gable,ext_CemntBd,Overall Qual,BsmtFin SF 1,nhood_MeadowV,sltype_Oth,log-Lot Area,ltcfig_Inside,heatqc_Gd,TotRms AbvGrd,sltype_ConLw,Kitchen AbvGr,heatqc_Po,Lot Area,sltype_CWD,nhood_StoneBr,nhood_OldTown,mszone_I,Yr Sold,ext_ImStucc,sltype_ConLD,at_least_avg_cond,Bsmt Full Bath,kthnqc_Fa,mszone_RH,near_offsite,nhood_CollgCr,Id,near_major_street,nhood_Sawyer,Garage Area,is_built_recently,is_reg_lot,ext_Stucco,ext_VinylSd,ext_BrkComm,has_garage,sltype_ConLI,fireqc_Fa,found_Slab,is_garage_finished,fence_GdWo,Bsmt Unf SF,nhood_SWISU,log-SalePrice,bmexpo_Mn,found_Stone,mszone_RM,nhood_Greens,nhood_Edwards,Low Qual Fin SF,mszone_FV,ldctour_Low,Screen Porch,has_std_cb,heatqc_TA,mvtype_Stone,yr_since_built,found_Wood,3Ssn Porch,nhood_Blueste,BsmtFin Type 1,heatqc_Fa,nhood_NWAmes,Total Bsmt SF,nhood_Somerst,kthnqc_TA,ext_MetalSd,ext_Plywood,2nd Flr SF,nhood_NPkVill,ext_Wd Sdng,fence_MnWw,Full Bath,nhood_Timber,nhood_BrkSide,rfstyle_Shed,Mo Sold,has_alley,mszone_C,ext_WdShing,fireqc_Gd,Garage Cars,bmqual_Fa,nhood_Names,Misc Val,Open Porch SF,fence_MnPrv,is_garage_attached,fireqc_TA,fireqc_Po,Exter Qual,Fireplaces,ext_AsphShn,bmqual_NA,BsmtFin SF 2,Bsmt Half Bath,is_remod_recently,ldctour_Lvl,nhood_IDOTRR,nhood_BrDale,mvtype_None,ldctour_HLS,kthnqc_Gd,yr_since_remod,has_aircon,ext_BrkFace,bmexpo_No,Mas Vnr Area,log-1st Flr SF,ext_CBlock,Enclosed Porch,1st Flr SF,BsmtFin Type 2,near_rail,nhood_GrnHill,found_CBlock,bmqual_Po,nhood_NridgHt,bmexpo_Gd,Wood Deck SF,Pool Area,sltype_New,ltcfig_CulDSac,log-Gr Liv Area
0,0,0,0,1987,385000.0,0,0,0,0,0,1,1,1842.0,0,533350050,0,1,1,0,0,0,0,3,0,0,0,0,1,0,1981,0,0,0,0,1,0,9,1810.0,0,0,10.825183649068832,1,1,5,0,1,0,50271.0,0,0,0,0,2006,0,0,1,2,0,0,0,0,2523,0,0,894.0,0,0,0,0,0,1,0,0,0,1,0,32.0,0,12.86099861326992,0,0,0,0,0,0.0,0,1,0.0,1,0,0,25,0,0.0,0,6,0,0,1842.0,0,0,0,0,0.0,0,0,0,0,0,0,0,11,0,0,1,1,3,0,0,0.0,72.0,0,1,0,0,4,1,0,0,0.0,0,0,0,0,0,1,0,1,19,0,0,0,0.0,7.518607216815252,0,0.0,1842.0,1,0,0,1,0,0,1,857.0,0.0,0,0,7.518607216815252
0,0,1,0,1990,205000.0,0,1,0,0,0,0,1,1986.0,0,535125090,0,1,1,0,0,0,0,3,3,0,0,0,1,0,1965,1,0,0,0,1,0,7,454.0,0,0,9.517825071724143,1,0,7,0,1,0,13600.0,0,0,0,0,2009,0,0,1,0,0,0,0,0,627,0,0,486.0,0,1,0,0,0,1,0,1,0,0,0,314.0,0,12.230765258120543,0,0,0,0,0,0.0,0,0,189.0,1,1,0,44,0,0.0,0,4,0,0,768.0,0,1,0,0,800.0,0,0,0,2,0,0,0,10,0,0,0,0,2,0,1,0.0,42.0,0,1,0,0,3,3,0,0,0.0,0,0,1,0,0,0,0,0,19,0,0,1,176.0,7.078341579557671,0,0.0,1186.0,1,0,0,1,0,0,0,0.0,0.0,0,0,7.593877844605118
0,1,0,0,2006,206000.0,0,0,0,0,0,0,1,1208.0,0,906380190,0,1,0,0,0,0,1,3,2,0,1,0,1,0,2006,0,0,0,0,1,0,7,686.0,0,0,8.819073983267831,1,0,6,0,1,0,6762.0,0,0,0,0,2010,0,0,1,1,0,0,0,1,251,0,0,632.0,1,1,0,1,0,1,0,0,0,1,0,501.0,0,12.235631447771718,0,0,0,0,0,0.0,0,0,0.0,1,0,1,4,0,0.0,0,6,0,0,1187.0,0,0,0,0,0.0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0.0,61.0,0,1,0,0,4,0,0,0,0.0,0,1,1,0,0,0,0,1,4,0,0,0,24.0,7.0967213784947605,0,0.0,1208.0,1,0,0,0,0,0,0,105.0,0.0,0,0,7.0967213784947605
0,1,0,0,2004,179600.0,0,0,0,0,0,0,1,1422.0,0,907414060,0,1,0,1,0,0,1,3,3,0,1,0,1,0,2004,1,0,0,0,1,0,7,0.0,0,0,9.047821442478408,0,0,7,0,1,0,8500.0,0,0,0,0,2007,0,0,1,0,0,0,0,1,2163,0,0,626.0,1,1,0,1,0,1,0,0,0,1,0,1422.0,0,12.098487434850236,0,0,0,0,0,0.0,0,0,0.0,1,0,0,3,0,0.0,0,1,0,0,1422.0,0,0,0,0,0.0,0,0,0,2,0,0,0,11,0,0,0,0,2,0,0,0.0,60.0,0,1,0,0,4,0,0,0,0.0,0,1,1,0,0,0,0,1,3,0,0,0,106.0,7.259819610363186,0,0.0,1422.0,1,0,0,0,0,0,0,192.0,0.0,0,0,7.259819610363186
0,1,0,0,1951,102000.0,0,0,0,0,0,0,1,1220.0,0,908102330,0,1,0,0,0,0,0,3,2,0,0,0,0,0,1951,0,0,0,0,1,0,4,836.0,0,0,9.09121894106832,1,0,6,0,1,0,8877.0,0,0,0,0,2006,0,0,1,0,0,0,0,0,2819,0,0,396.0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,11.532728092266408,0,0,0,0,1,0.0,0,0,0.0,0,1,0,55,0,0.0,0,2,0,0,836.0,0,1,0,0,0.0,0,1,0,1,0,0,0,4,0,0,0,0,2,1,0,0.0,0.0,0,0,0,0,3,0,0,0,0.0,0,0,1,0,0,1,0,0,55,0,0,1,0.0,7.106606137727303,0,0.0,1220.0,1,0,0,1,0,0,0,0.0,0.0,0,0,7.106606137727303
0,1,0,0,1977,175000.0,0,0,0,0,0,0,1,1126.0,0,527326130,0,1,0,0,0,0,1,3,3,0,1,0,1,0,1977,0,0,0,0,1,0,5,767.0,0,0,9.655731072956666,0,0,6,0,1,0,15611.0,0,0,0,0,2008,0,0,1,0,0,0,0,0,1025,0,0,540.0,0,0,0,1,0,1,0,0,0,1,0,266.0,0,12.072541252905651,0,0,0,0,0,0.0,0,0,0.0,1,1,0,31,0,0.0,0,5,0,1,1126.0,0,0,0,0,0.0,0,0,0,2,0,0,0,3,0,0,0,0,2,0,0,0.0,0.0,0,1,0,0,3,0,0,0,93.0,1,0,1,0,0,1,0,0,31,0,0,0,0.0,7.026426808699636,0,0.0,1126.0,2,0,0,0,0,0,0,180.0,0.0,0,0,7.026426808699636
0,1,1,0,2001,159000.0,0,0,0,0,0,0,1,1384.0,0,535327210,1,1,0,0,0,0,0,3,2,0,0,0,1,0,1956,0,0,0,0,0,0,5,494.0,0,0,9.495519314209846,1,1,6,0,1,0,13300.0,0,0,0,0,2006,0,0,1,1,0,0,0,0,2592,0,0,896.0,0,1,0,1,0,1,0,0,0,0,0,521.0,0,11.976659481202368,0,0,0,0,0,0.0,0,0,0.0,1,0,0,50,0,323.0,0,3,0,0,1015.0,0,1,0,0,0.0,0,1,0,1,0,0,0,6,0,0,0,0,2,0,1,400.0,0.0,0,1,0,0,3,0,0,0,0.0,0,1,1,0,0,1,0,0,5,0,0,1,0.0,7.232733136177615,0,0.0,1384.0,1,0,0,1,0,0,0,75.0,0.0,0,0,7.232733136177615
0,0,1,0,1976,135000.0,0,1,0,0,0,0,1,1127.0,0,908103280,1,1,1,0,0,0,0,3,3,0,0,0,1,0,1976,1,0,0,0,0,0,6,1033.0,0,0,8.779557455883728,1,0,6,0,1,0,6500.0,0,0,0,0,2008,0,0,1,0,0,0,0,0,1491,0,0,480.0,0,1,0,0,0,1,0,0,0,0,0,94.0,0,11.813030057420567,0,0,0,0,1,0.0,0,0,0.0,1,1,0,32,0,0.0,0,4,0,0,1127.0,0,1,0,1,0.0,0,0,0,1,0,0,0,5,0,0,0,0,2,0,0,0.0,0.0,0,0,0,1,3,1,0,0,0.0,1,0,1,0,0,0,0,0,32,0,0,1,84.0,7.027314514039777,0,138.0,1127.0,1,0,0,1,0,0,0,0.0,0.0,0,0,7.027314514039777
0,1,1,0,1972,136900.0,0,0,0,0,0,0,1,1855.0,0,905452140,0,1,0,0,0,0,0,3,4,0,0,0,1,0,1954,0,0,0,0,1,0,6,444.0,0,0,9.1616751999949,1,1,7,0,1,0,9525.0,0,0,0,0,2006,0,0,0,0,0,0,0,0,2742,0,0,325.0,0,1,0,0,0,1,0,0,0,0,0,550.0,0,11.82700601127654,0,0,0,0,1,0.0,0,0,0.0,1,0,0,52,0,0.0,0,3,0,0,994.0,0,1,0,0,639.0,0,1,0,2,0,0,0,10,0,0,0,0,1,0,0,0.0,0.0,0,1,0,0,3,0,0,0,0.0,0,0,1,0,0,1,0,0,34,0,0,1,0.0,7.103322062526113,0,0.0,1216.0,1,0,0,1,0,0,0,182.0,0.0,0,0,7.525639975041535
0,0,1,0,1994,135000.0,0,1,0,0,0,0,1,1236.0,0,532378160,0,1,0,0,0,0,0,3,3,0,0,0,1,0,1961,0,0,0,0,1,0,5,465.0,0,0,8.852664927703866,1,0,6,0,1,0,6993.0,0,0,0,0,2006,0,0,1,0,0,0,0,0,2497,1,1,288.0,0,1,0,0,0,1,0,0,0,0,0,447.0,0,11.813030057420567,0,0,0,0,0,0.0,0,0,0.0,1,1,0,45,0,0.0,0,4,0,0,912.0,0,1,0,1,0.0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,0.0,0.0,0,1,1,0,3,1,0,0,0.0,0,0,1,0,0,1,0,0,12,0,0,1,0.0,7.119635638017636,0,0.0,1236.0,1,0,0,1,0,0,0,0.0,0.0,0,0,7.119635638017636
0,0,0,0,1999,337000.0,0,0,0,0,1,0,1,2365.0,0,528315090,0,1,1,0,0,0,1,3,3,0,1,0,1,0,1999,1,0,0,0,1,0,8,1163.0,0,0,9.151651375627504,1,0,8,0,1,0,9430.0,0,0,0,0,2009,0,0,1,1,0,0,0,0,495,0,0,856.0,1,1,0,1,0,1,0,0,0,1,0,89.0,0,12.727838209334498,1,0,0,0,0,0.0,0,0,180.0,1,0,0,10,0,0.0,0,6,0,0,1252.0,0,0,0,0,1097.0,0,0,0,2,0,0,0,7,0,0,0,1,3,0,0,0.0,128.0,0,1,0,0,4,1,0,0,0.0,0,1,1,0,0,0,0,1,10,0,0,0,673.0,7.145196134997171,0,0.0,1268.0,1,0,0,0,0,0,0,0.0,0.0,0,0,7.768533300926033
0,0,1,0,1984,250000.0,0,1,0,0,0,0,1,2654.0,0,534128210,0,1,1,0,0,0,0,3,4,0,0,0,1,0,1968,1,0,0,0,1,0,6,619.0,0,0,9.308283446306149,0,0,9,0,1,0,11029.0,0,0,0,0,2006,0,0,1,1,0,0,2,0,2528,0,0,619.0,0,0,0,0,0,1,0,0,0,0,0,435.0,0,12.429216196844385,1,0,0,0,0,0.0,0,0,222.0,1,1,0,38,0,0.0,0,4,0,1,1054.0,0,0,0,0,1142.0,0,0,0,2,0,0,0,8,0,0,0,1,2,0,0,0.0,65.0,0,1,0,0,3,1,0,0,0.0,0,0,1,0,0,0,0,1,22,0,0,0,220.0,7.321188556739478,0,0.0,1512.0,1,0,0,1,0,0,0,0.0,0.0,0,0,7.883823214892152
0,0,0,1,1996,306000.0,0,0,0,0,0,0,1,2340.0,0,527380240,0,0,1,0,0,0,1,3,4,0,1,0,1,0,1996,1,0,0,0,1,0,8,1023.0,0,0,9.568783751310876,0,0,9,0,1,0,14311.0,0,0,0,0,2008,0,0,1,1,0,0,0,0,1033,0,0,787.0,0,0,0,1,0,1,0,0,0,1,0,213.0,0,12.631340380934516,0,0,0,0,0,0.0,0,0,0.0,1,0,0,12,0,0.0,0,6,0,1,1236.0,0,0,0,0,1104.0,0,0,0,2,0,0,0,6,0,0,0,1,3,0,0,0.0,180.0,0,1,0,0,4,1,0,0,0.0,0,0,1,0,0,0,0,1,12,0,0,1,402.0,7.119635638017636,0,218.0,1236.0,1,0,0,0,0,0,0,192.0,0.0,0,0,7.757906208351747
0,1,0,0,1988,179000.0,0,0,0,0,0,0,1,1200.0,0,904301070,0,1,0,0,0,0,1,4,3,0,0,0,1,0,1987,0,0,0,0,1,0,5,1200.0,0,0,9.287301413112312,1,0,5,0,1,0,10800.0,0,0,0,0,2009,0,0,1,3,0,0,0,0,764,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,12.095141084822892,0,0,0,0,1,0.0,0,0,0.0,1,1,0,22,0,0.0,0,6,0,0,1200.0,0,1,0,1,0.0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,0,0,0,0.0,0,0,1,0,0,1,0,0,21,0,0,0,0.0,7.090076835776092,0,0.0,1200.0,1,0,0,1,0,0,1,120.0,0.0,0,0,7.090076835776092
0,1,0,0,2007,146000.0,0,0,0,0,0,0,0,1392.0,0,533212150,0,1,0,0,0,0,1,3,2,0,1,0,1,0,2007,0,0,1,0,1,0,7,0.0,0,0,8.189799618728228,0,0,5,0,1,0,3604.0,0,0,0,0,2008,0,0,1,0,0,0,0,0,1165,0,0,540.0,1,1,0,1,0,1,0,0,0,0,0,689.0,0,11.891361900690471,0,0,0,0,0,0.0,1,0,0.0,1,0,0,1,0,0.0,0,1,0,0,689.0,1,0,0,0,689.0,0,0,0,2,0,0,0,2,1,0,0,0,2,0,0,0.0,102.0,0,0,0,0,4,0,0,0,0.0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,6.555356891810665,0,0.0,703.0,1,0,0,0,0,0,0,0.0,0.0,0,0,7.238496840894365
0,0,1,0,1950,161000.0,0,0,0,0,0,0,0,2180.0,0,903457040,0,1,1,0,0,0,0,3,3,0,0,0,1,0,1915,0,0,0,0,1,0,6,375.0,0,0,9.241839039035554,1,1,7,0,1,0,10320.0,0,0,0,0,2007,0,0,1,0,0,0,0,0,2037,0,0,720.0,0,1,0,0,0,1,0,0,0,0,0,763.0,0,11.9891596439666,0,0,1,0,0,0.0,0,0,0.0,1,0,0,92,0,0.0,0,2,0,0,1138.0,0,1,1,0,1042.0,0,0,0,1,0,0,0,5,1,0,0,1,2,0,0,0.0,0.0,0,0,0,0,3,1,0,0,0.0,0,0,1,1,0,1,0,0,57,0,0,1,0.0,7.037027614686276,0,170.0,1138.0,1,0,0,1,0,0,0,0.0,0.0,0,0,7.687080155783135
0,0,1,0,2001,205000.0,0,0,0,0,0,0,1,1610.0,0,534152050,0,1,0,0,0,0,0,3,3,0,1,0,1,0,1977,1,0,0,0,1,0,6,1200.0,0,0,9.268892258925796,1,1,6,0,1,0,10603.0,0,0,0,0,2010,0,0,1,1,0,0,0,0,113,0,0,480.0,0,0,0,0,0,1,0,0,0,1,0,410.0,0,12.230765258120543,1,0,0,0,0,0.0,0,0,0.0,1,0,0,33,0,0.0,0,5,0,1,1610.0,0,0,0,1,0.0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0.0,68.0,0,1,1,0,3,2,0,0,0.0,0,1,1,0,0,0,0,1,9,0,0,0,28.0,7.383989457978509,0,0.0,1610.0,1,0,0,0,0,0,0,168.0,0.0,0,0,7.383989457978509
0,0,0,0,1986,241500.0,0,0,0,0,0,0,1,1501.0,0,916226030,0,1,0,0,0,0,1,3,2,0,0,0,1,0,1986,1,0,0,0,1,0,7,893.0,0,0,8.314832179284556,1,1,6,0,1,0,4084.0,0,0,0,0,2008,0,0,1,1,0,0,0,0,1572,0,0,512.0,0,0,0,1,0,1,0,0,0,1,0,384.0,0,12.394624752074764,0,0,0,0,0,0.0,0,0,0.0,1,0,0,22,0,0.0,0,6,0,0,1277.0,0,0,0,0,0.0,0,0,0,2,1,0,0,7,0,0,0,0,2,0,0,0.0,0.0,0,1,1,0,4,1,0,0,0.0,0,0,1,0,0,0,0,1,22,0,0,0,340.0,7.313886831633462,0,0.0,1501.0,1,0,0,1,0,0,0,240.0,0.0,0,0,7.313886831633462
0,1,1,0,1961,118500.0,0,0,0,0,0,0,1,1029.0,0,905101200,0,1,0,0,0,0,0,2,3,0,0,0,1,0,1961,0,0,0,0,1,0,4,903.0,0,0,8.980046316633132,1,1,5,0,1,0,7943.0,0,0,0,0,2007,0,0,1,1,0,0,0,0,2052,1,1,261.0,0,1,0,1,0,1,0,0,0,0,0,126.0,0,11.682668239557325,1,0,0,0,0,0.0,0,0,0.0,1,0,0,46,0,0.0,0,3,0,0,1029.0,0,1,0,0,0.0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0.0,0.0,0,1,0,0,3,0,0,0,0.0,0,0,1,0,0,0,0,0,46,0,0,0,192.0,6.9363427358340495,0,39.0,1029.0,1,0,0,1,0,0,0,64.0,0.0,0,0,6.9363427358340495
0,1,1,0,1958,130000.0,0,0,0,1,0,0,1,1352.0,0,904101040,1,1,0,0,0,0,0,3,3,0,0,0,1,0,1958,1,0,0,0,0,0,5,300.0,0,0,8.84361509218395,1,0,6,0,1,0,6930.0,0,0,0,0,2006,1,0,0,0,0,0,0,0,2702,0,0,288.0,0,0,0,0,0,1,0,0,0,0,0,468.0,0,11.77528972943772,0,0,0,0,0,0.0,0,0,0.0,0,0,0,48,0,0.0,0,4,0,0,1062.0,0,0,0,0,0.0,0,1,0,1,0,0,0,7,0,0,0,0,1,0,0,0.0,0.0,0,1,0,0,3,0,0,0,294.0,1,0,1,0,0,0,0,1,48,0,0,0,120.0,7.20934025660291,0,294.0,1352.0,3,0,0,1,0,0,0,168.0,0.0,0,0,7.20934025660291
0,0,1,0,1950,130000.0,0,0,0,0,0,0,0,1072.0,0,902128160,0,1,0,0,0,0,0,3,2,0,0,0,1,0,1940,0,0,0,0,1,0,5,0.0,0,0,8.881836305004146,1,0,5,0,1,0,7200.0,0,0,1,0,2007,0,0,1,0,0,0,0,0,1981,0,0,379.0,0,1,0,1,0,1,0,0,0,0,0,808.0,0,11.77528972943772,0,0,1,0,0,0.0,0,0,0.0,1,0,1,67,0,0.0,0,1,0,0,808.0,0,1,0,0,0.0,0,0,0,1,0,0,0,5,0,0,0,1,2,0,0,0.0,0.0,0,0,0,0,3,2,0,0,0.0,0,0,1,0,0,0,0,0,57,0,0,1,279.0,6.977281341630747,0,0.0,1072.0,1,0,0,1,0,0,0,0.0,0.0,0,0,6.977281341630747
0,0,0,0,2006,535000.0,0,0,0,0,0,0,1,2698.0,0,527214060,1,1,1,0,0,0,0,3,4,0,1,0,0,0,2006,0,0,0,0,0,0,10,1206.0,0,0,9.683588731386807,0,0,11,0,1,0,16052.0,0,1,0,0,2006,0,0,1,1,0,0,0,0,2335,0,0,736.0,1,0,0,1,0,1,0,0,0,1,0,644.0,0,13.190022025878145,0,0,0,0,0,0.0,0,0,0.0,1,0,1,0,0,0.0,0,6,0,0,1850.0,0,0,0,0,848.0,0,0,0,2,0,0,0,7,0,0,0,1,3,0,0,0.0,0.0,0,1,0,0,5,1,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,734.0,7.52294091807237,0,0.0,1850.0,1,0,0,0,0,0,0,250.0,0.0,1,1,7.900266036767701
0,1,1,0,1962,123000.0,0,0,0,0,0,0,1,912.0,0,532378180,0,1,0,0,0,0,0,3,3,0,0,0,1,0,1962,1,0,0,0,1,0,5,140.0,0,0,8.874867635688053,1,1,6,0,1,0,7150.0,0,0,0,0,2009,0,0,1,0,0,0,0,0,563,1,1,252.0,0,1,0,1,0,1,0,0,0,0,0,182.0,0,11.719939634354557,0,0,0,0,0,0.0,0,0,0.0,1,0,0,47,0,0.0,0,2,0,0,912.0,0,1,0,0,0.0,0,0,0,1,0,0,0,10,0,0,0,0,1,0,0,0.0,0.0,0,1,0,0,3,0,0,0,590.0,1,0,1,0,0,0,0,0,47,0,0,1,60.0,6.815639990074331,0,0.0,912.0,4,0,0,1,0,0,0,0.0,0.0,0,0,6.815639990074331
1,1,0,0,1955,82000.0,0,0,0,0,0,0,1,1152.0,0,908201110,0,1,0,0,0,0,0,2,2,0,1,0,1,0,1955,0,1,0,0,1,0,4,0.0,0,0,8.701512750872865,0,0,6,0,2,0,6012.0,0,0,0,0,2008,0,0,1,0,0,0,0,0,1502,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,11.314474526246393,0,0,0,0,1,0.0,0,0,0.0,1,1,0,53,0,0.0,0,0,0,0,0.0,0,1,0,1,0.0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,0,0,1,0.0,0,0,1,0,0,1,0,0,53,0,0,0,0.0,7.049254841255837,0,0.0,1152.0,0,0,0,0,0,0,0,0.0,0.0,0,0,7.049254841255837
0,1,1,0,1965,132000.0,0,0,0,0,0,0,0,1450.0,0,902300260,0,0,0,0,0,0,0,3,3,0,0,0,1,0,1920,0,0,0,0,1,0,7,116.0,0,0,8.584851839890053,0,0,7,0,1,0,5350.0,0,0,1,0,2008,0,0,1,0,0,0,0,0,1310,1,0,288.0,0,1,0,0,0,1,0,0,0,0,0,508.0,0,11.790557201568507,0,0,1,0,0,0.0,0,0,0.0,1,0,0,88,0,0.0,0,4,0,0,624.0,0,1,0,0,720.0,0,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0.0,192.0,1,0,0,0,3,0,0,0,0.0,0,0,1,0,0,1,0,0,43,0,0,1,0.0,6.593044534142437,0,0.0,730.0,1,0,0,0,0,0,0,0.0,0.0,0,0,7.27931883541462
0,1,1,0,1968,108480.0,0,0,0,0,0,0,1,1073.0,0,535376100,0,1,0,0,0,0,0,3,2,0,0,0,1,0,1921,0,0,0,0,1,0,5,0.0,0,0,8.594154232552366,0,0,4,0,1,0,5400.0,0,0,1,0,2006,0,0,1,0,0,0,0,0,2598,0,0,326.0,0,1,0,0,0,1,0,0,0,0,0,1073.0,0,11.594321103174222,0,0,0,0,0,0.0,0,0,0.0,1,0,0,85,0,0.0,0,1,0,0,1073.0,0,1,1,0,0.0,0,0,0,1,0,0,0,12,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,3,0,0,0,0.0,0,0,1,0,0,1,0,0,38,0,0,1,0.0,6.9782137426306985,0,112.0,1073.0,1,0,0,0,0,0,0,0.0,0.0,0,0,6.9782137426306985
0,0,1,0,1967,165000.0,0,1,0,0,0,0,1,1458.0,0,905107220,0,0,1,0,0,0,0,3,3,0,0,0,1,0,1967,1,0,0,0,1,0,5,194.0,0,0,9.16272451803452,1,0,7,0,1,0,9535.0,0,0,0,0,2006,0,0,1,1,0,0,0,0,2715,0,1,512.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,12.013700752882718,0,0,0,0,0,0.0,0,0,0.0,1,1,0,39,0,0.0,0,4,0,0,1176.0,0,1,0,0,0.0,0,0,0,1,0,0,0,7,0,0,0,0,2,0,0,0.0,0.0,1,1,1,0,3,1,0,0,982.0,0,0,1,0,0,0,0,0,39,0,0,1,450.0,7.284820912568604,0,0.0,1458.0,2,0,0,1,0,0,0,284.0,0.0,0,0,7.284820912568604
0,1,0,0,2006,181000.0,0,0,0,0,0,0,1,1486.0,0,531376060,0,1,0,0,0,0,1,3,3,1,1,0,1,0,2006,1,0,0,0,1,0,7,0.0,0,0,8.914760527397261,1,0,7,0,1,0,7441.0,0,0,0,0,2007,0,0,1,0,0,0,0,0,1810,0,0,566.0,1,0,0,1,0,1,0,0,0,1,0,1461.0,0,12.106252310247962,0,0,0,0,0,0.0,0,0,0.0,1,0,0,1,0,0.0,0,1,0,0,1461.0,0,0,0,0,0.0,0,0,0,2,0,0,0,6,0,0,0,0,2,0,0,0.0,32.0,0,1,0,0,4,0,0,0,0.0,0,1,1,0,0,0,0,1,1,0,0,1,170.0,7.303843225277705,0,0.0,1486.0,1,0,0,0,0,0,0,0.0,0.0,0,0,7.303843225277705
0,0,1,0,1961,165000.0,0,1,0,0,0,0,1,1774.0,0,905200260,1,1,0,0,0,0,0,3,4,0,0,0,1,0,1961,0,0,0,0,0,0,5,0.0,0,0,9.64212278840172,1,0,8,0,1,0,15400.0,0,0,0,0,2009,0,0,1,0,0,0,0,0,778,0,1,384.0,0,1,0,0,0,1,0,0,0,0,0,552.0,0,12.013700752882718,0,0,0,0,0,259.0,0,0,0.0,1,1,0,48,0,0.0,0,1,0,0,552.0,0,1,0,0,611.0,0,0,0,2,0,0,0,7,0,0,0,0,1,0,0,0.0,40.0,0,1,1,0,3,1,0,0,0.0,0,0,1,0,0,1,0,0,48,0,0,1,0.0,6.806829360392176,0,0.0,904.0,1,0,0,1,0,0,0,290.0,0.0,0,0,7.480992162869525
0,1,1,0,1969,161000.0,0,1,0,0,0,0,1,1479.0,0,924100050,0,1,0,0,1,0,0,3,5,0,0,0,1,0,1969,0,0,0,0,1,0,5,476.0,0,0,9.263312256742289,1,0,8,0,1,0,10544.0,0,0,0,0,2010,0,0,1,0,0,0,0,0,339,0,0,275.0,0,0,0,0,0,1,0,0,0,1,0,388.0,0,11.9891596439666,0,0,0,0,0,0.0,0,0,0.0,1,1,0,41,0,0.0,0,4,0,0,864.0,0,1,0,0,615.0,0,0,0,2,0,0,0,4,0,0,0,0,1,0,0,0.0,0.0,0,1,0,0,3,0,0,0,0.0,0,0,1,0,0,1,0,0,41,0,0,0,0.0,6.761572768804055,0,280.0,864.0,1,0,0,1,0,0,0,287.0,0.0,0,0,7.2991214627108
0,1,0,0,2006,199000.0,0,0,0,0,0,0,1,1504.0,0,528445010,0,1,0,0,0,0,1,3,3,0,1,0,0,0,2006,1,0,0,0,1,0,8,0.0,0,0,9.299815378403784,0,0,7,0,1,0,10936.0,0,0,0,0,2006,0,0,1,0,0,0,0,0,2460,1,0,510.0,1,1,0,1,0,1,0,0,0,1,0,1504.0,0,12.201060103706627,0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0.0,0,1,0,0,1504.0,1,0,0,0,0.0,0,0,0,2,0,0,0,9,0,0,0,0,2,0,0,0.0,0.0,0,1,0,0,4,0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,0,1,60.0,7.315883504509785,0,0.0,1504.0,1,0,0,0,0,0,0,144.0,0.0,1,0,7.315883504509785
0,0,0,0,2003,214900.0,0,0,0,0,0,0,1,1894.0,0,916455170,0,1,1,0,0,0,1,3,4,0,1,0,1,0,2002,1,0,0,0,1,0,7,624.0,0,0,9.333972932421458,0,0,8,0,1,0,11316.0,0,0,0,0,2010,0,0,1,1,0,0,0,0,320,0,0,510.0,1,1,0,1,0,1,0,0,0,1,0,193.0,0,12.277928082630602,0,0,0,0,0,0.0,0,0,0.0,1,0,0,8,0,0.0,0,6,0,0,817.0,0,0,0,0,1070.0,0,0,0,2,1,0,0,2,0,0,0,1,2,0,0,0.0,40.0,0,1,0,0,4,1,0,0,0.0,0,1,1,0,0,0,0,1,7,0,0,1,44.0,6.714170529909472,0,0.0,824.0,1,0,0,0,0,0,0,0.0,0.0,0,0,7.546446273746024
