Yr Sold,Garage Cond,SalePrice,2nd Flr SF,Exter Qual,Condition 2,Pool QC,Paved Drive,Half Bath,Exter Cond,Functional,Full Bath,MS SubClass,Electrical,Mas Vnr Type,Land Contour,Kitchen Qual,1st Flr SF,Garage Qual,Mo Sold,MS Zoning,Heating,BsmtFin Type 1,BsmtFin SF 2,Roof Matl,Total Bsmt SF,Low Qual Fin SF,Sale Type,Wood Deck SF,TotRms AbvGrd,Screen Porch,Garage Type,Neighborhood,Land Slope,BsmtFin Type 2,Heating QC,Condition 1,Bldg Type,PID,Fireplaces,Pool Area,Fence,Mas Vnr Area,Lot Config,Enclosed Porch,Central Air,Gr Liv Area,Street,Alley,Garage Cars,House Style,Misc Val,Bsmt Half Bath,Fireplace Qu,Garage Finish,Overall Qual,Id,Lot Area,Utilities,Year Remod/Add,Garage Area,Foundation,Year Built,Open Porch SF,Misc Feature,BsmtFin SF 1,3Ssn Porch,Exterior 1st,Roof Style,Bsmt Cond,Exterior 2nd,Bsmt Qual,Overall Cond,Kitchen AbvGr,Bsmt Unf SF,Lot Shape,Bsmt Full Bath,Bedroom AbvGr,Bsmt Exposure,log-Lot Area,log-1st Flr SF,log-Gr Liv Area,log-SalePrice
2010,3.0,99500.0,0.0,3,Norm,0,Y,0,3,8,2,120,SBrkr,None,Lvl,3,918.0,3,4,RL,GasA,1,0.0,CompShg,918.0,0.0,WD,28.0,5,0.0,Attchd,SawyerW,1,1,3,Norm,TwnhsE,531452020,1,0.0,NA,0.0,Inside,0.0,Y,918.0,Pave,NA,1,1Story,0.0,0,3,Unf,6,78,7892.0,4,1979,264.0,CBlock,1979,0.0,NA,0.0,0.0,Plywood,Gable,3,Plywood,4,5,1,918.0,1,0,2,1,8.973604867142505,6.822197390620491,6.822197390620491,11.507912923146684
2009,3.0,398800.0,1325.0,4,Norm,0,Y,1,3,8,2,60,SBrkr,None,Lvl,5,1365.0,3,7,RL,GasA,6,0.0,CompShg,1365.0,0.0,New,0.0,8,0.0,Attchd,NridgHt,1,1,5,Norm,1Fam,528108040,1,0.0,NA,0.0,Inside,0.0,Y,2690.0,Pave,NA,3,2Story,0.0,0,4,RFn,9,428,12350.0,4,2009,864.0,PConc,2009,197.0,NA,986.0,0.0,VinylSd,Gable,3,VinylSd,5,5,1,379.0,1,1,3,1,9.421411342056123,7.21890970761906,7.897296472595885,12.89621531706982
2007,3.0,175000.0,694.0,3,Norm,0,Y,1,3,8,2,60,SBrkr,None,Lvl,3,953.0,3,8,RL,GasA,1,0.0,CompShg,953.0,0.0,WD,0.0,7,0.0,Attchd,Gilbert,1,1,5,Norm,1Fam,528280110,1,0.0,NA,0.0,Inside,0.0,Y,1647.0,Pave,NA,2,2Story,0.0,0,3,RFn,6,1756,7917.0,4,2000,460.0,PConc,1999,40.0,NA,0.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,953.0,1,0,3,1,8.976767625171433,6.859614903654202,7.4067107301776405,12.072541252905651
2008,3.0,109500.0,0.0,3,Norm,0,Y,0,3,8,1,20,FuseA,None,Lvl,3,825.0,3,7,RL,GasA,1,0.0,CompShg,825.0,0.0,WD,0.0,4,0.0,Attchd,Names,1,1,3,Norm,1Fam,535456100,0,0.0,NA,0.0,Inside,0.0,Y,825.0,Pave,NA,1,1Story,0.0,1,0,Unf,5,1280,7200.0,4,1954,350.0,CBlock,1954,0.0,NA,0.0,0.0,MetalSd,Gable,3,MetalSd,3,7,1,825.0,1,0,2,1,8.881836305004146,6.715383386334681,6.715383386334681,11.603679828238693
2007,3.0,163500.0,0.0,3,Norm,0,Y,0,3,8,2,20,SBrkr,None,Lvl,3,1657.0,3,3,RL,GasA,2,0.0,CompShg,1657.0,0.0,WD,0.0,7,147.0,Attchd,Names,1,1,4,PosN,1Fam,535181030,1,0.0,NA,0.0,Inside,0.0,Y,1657.0,Pave,NA,2,1Story,0.0,1,3,Unf,6,1928,12155.0,4,1970,484.0,CBlock,1970,0.0,NA,1237.0,0.0,Plywood,Gable,3,Plywood,4,3,1,420.0,4,0,3,1,9.405495886750224,7.4127640174265625,7.4127640174265625,12.004568269319446
2006,-1.0,100000.0,0.0,3,Norm,0,Y,0,3,8,1,30,FuseA,None,Lvl,3,788.0,0,4,RL,GasA,3,0.0,CompShg,788.0,0.0,WD,0.0,4,0.0,NA,BrkSide,1,1,3,Feedr,1Fam,903200050,2,0.0,GdWo,0.0,Corner,0.0,Y,788.0,Pave,NA,0,1Story,0.0,0,3,NA,4,2671,7446.0,4,1950,0.0,CBlock,1941,0.0,NA,266.0,0.0,WdShing,Gable,3,Wd Shng,3,5,1,522.0,1,0,2,1,8.915432254432663,6.669498089857879,6.669498089857879,11.512925464970229
2006,3.0,334000.0,1306.0,4,Norm,0,Y,1,3,8,2,60,SBrkr,BrkFace,HLS,4,1520.0,3,10,RL,GasA,6,0.0,CompShg,1334.0,0.0,WD,177.0,9,0.0,Attchd,NoRidge,2,1,5,Norm,1Fam,533125120,3,0.0,NA,692.0,Inside,186.0,Y,2826.0,Pave,NA,3,2Story,0.0,0,3,RFn,8,2501,11025.0,4,1993,888.0,PConc,1992,208.0,NA,1118.0,0.0,HdBoard,Gable,3,ImStucc,5,5,1,216.0,1,1,3,4,9.307920700315046,7.326465613840322,7.946617563244473,12.718896271958837
2010,3.0,137250.0,0.0,3,Norm,0,Y,0,3,8,1,20,SBrkr,None,Lvl,3,864.0,3,5,RL,GasA,6,0.0,CompShg,864.0,0.0,WD,226.0,4,0.0,Detchd,Sawyer,1,1,5,Norm,1Fam,905106170,0,0.0,NA,0.0,Inside,0.0,Y,864.0,Pave,NA,1,1Story,0.0,0,0,Unf,5,225,7832.0,4,1968,280.0,CBlock,1968,0.0,NA,775.0,0.0,HdBoard,Hip,3,HdBoard,3,5,1,89.0,1,1,2,1,8.965973184210347,6.761572768804055,6.761572768804055,11.829559359371776
2006,3.0,320000.0,1070.0,4,Norm,0,Y,1,3,8,2,60,SBrkr,BrkFace,HLS,4,1392.0,3,3,RL,GasA,6,0.0,CompShg,1392.0,0.0,New,239.0,9,0.0,Attchd,Gilbert,1,1,5,Norm,1Fam,527108010,1,0.0,NA,456.0,Corner,0.0,Y,2462.0,Pave,NA,2,2Story,0.0,0,4,RFn,7,2317,19378.0,4,2006,576.0,PConc,2005,132.0,NA,57.0,168.0,VinylSd,Gable,3,VinylSd,4,5,1,1335.0,2,1,4,2,9.87189368094495,7.238496840894365,7.808729306744399,12.676076274775909
2010,3.0,162000.0,0.0,3,Norm,0,Y,0,4,8,1,20,SBrkr,None,Lvl,4,1287.0,3,3,RL,GasA,5,258.0,CompShg,1063.0,0.0,WD,364.0,7,182.0,Detchd,Names,1,3,5,Norm,1Fam,535401080,1,0.0,NA,0.0,Corner,0.0,Y,1287.0,Pave,NA,2,1Story,0.0,0,4,Fin,5,160,9830.0,4,2006,576.0,CBlock,1959,17.0,NA,72.0,0.0,Wd Sdng,Gable,3,Wd Sdng,3,7,1,733.0,2,1,3,1,9.193194213141211,7.160069207596127,7.160069207596127,11.99535161421452
2010,3.0,222000.0,0.0,5,Norm,0,Y,1,3,8,2,20,SBrkr,Stone,Lvl,4,1478.0,3,6,FV,GasA,6,0.0,CompShg,1470.0,0.0,New,0.0,7,0.0,Attchd,Somerst,1,1,5,Norm,1Fam,533213030,1,0.0,NA,432.0,Inside,0.0,Y,1478.0,Pave,NA,2,1Story,0.0,0,4,Fin,7,100,4403.0,4,2009,484.0,PConc,2009,144.0,NA,578.0,0.0,MetalSd,Gable,3,MetalSd,5,5,1,892.0,3,1,2,3,8.390041405755754,7.298445101508147,7.298445101508147,12.310432660854417
2009,3.0,178000.0,644.0,4,Norm,0,Y,1,3,8,2,60,SBrkr,None,Lvl,4,698.0,3,5,RL,GasA,6,0.0,CompShg,698.0,0.0,WD,100.0,7,0.0,Attchd,Gilbert,1,1,5,Norm,1Fam,528250040,1,0.0,NA,0.0,Inside,0.0,Y,1342.0,Pave,NA,2,2Story,0.0,0,3,Fin,7,482,8174.0,4,2003,393.0,PConc,2003,56.0,NA,494.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,204.0,2,1,3,1,9.008713664124222,6.548219102762372,7.201916317531627,12.089538829274222
2010,3.0,119000.0,0.0,3,Norm,0,Y,0,4,8,1,30,SBrkr,Stone,Lvl,4,804.0,3,2,RM,GasA,4,0.0,CompShg,788.0,0.0,WD,0.0,4,0.0,Attchd,OldTown,1,1,3,Norm,1Fam,902128170,2,0.0,MnPrv,294.0,Corner,154.0,Y,804.0,Pave,NA,1,1Story,0.0,0,4,Unf,5,177,7200.0,4,1992,240.0,CBlock,1940,0.0,NA,510.0,0.0,MetalSd,Gable,3,MetalSd,3,7,1,278.0,1,1,2,1,8.881836305004146,6.6895992691789665,6.6895992691789665,11.686878772093667
2007,3.0,169500.0,936.0,3,Norm,0,Y,0,3,8,2,60,SBrkr,BrkFace,Lvl,3,876.0,3,7,RL,GasA,5,0.0,CompShg,864.0,0.0,WD,0.0,8,0.0,Attchd,Names,1,1,3,PosN,1Fam,535477130,1,0.0,NA,288.0,Inside,0.0,Y,1812.0,Pave,NA,1,2Story,0.0,0,3,RFn,5,1971,7590.0,4,1962,264.0,CBlock,1962,168.0,NA,540.0,0.0,VinylSd,Gable,3,VinylSd,3,5,1,324.0,1,0,4,1,8.934586870389676,6.775366090936392,7.502186486602924,12.040608205802641
2009,3.0,236000.0,1276.0,4,Norm,0,Y,1,3,8,2,60,SBrkr,None,Lvl,4,980.0,3,4,RL,GasA,6,0.0,CompShg,952.0,0.0,WD,224.0,8,0.0,BuiltIn,Gilbert,1,1,5,Norm,1Fam,528275070,1,0.0,NA,0.0,Inside,0.0,Y,2256.0,Pave,NA,2,2Story,0.0,0,3,Fin,7,484,8795.0,4,2000,554.0,PConc,2000,54.0,NA,300.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,652.0,2,0,4,1,9.081938657171658,6.887552571664617,7.721348612617949,12.371587084007746
2008,3.0,294464.0,0.0,5,Norm,0,Y,0,3,8,2,120,SBrkr,Stone,HLS,5,1648.0,3,8,RM,GasA,6,0.0,CompShg,1596.0,0.0,New,162.0,5,0.0,Attchd,Crawfor,2,1,5,Norm,TwnhsE,911370490,1,0.0,NA,186.0,Inside,0.0,Y,1648.0,Pave,NA,2,1Story,0.0,1,4,Fin,8,1561,3843.0,4,2008,525.0,PConc,2007,53.0,NA,1476.0,153.0,CemntBd,Hip,3,CmentBd,5,5,1,120.0,2,1,2,4,8.254008590564844,7.4073177104694174,7.4073177104694174,12.592912033515141
2008,3.0,206900.0,1020.0,3,Norm,0,Y,1,3,8,2,60,SBrkr,None,Lvl,3,1092.0,3,6,RL,GasA,5,276.0,CompShg,952.0,0.0,WD,280.0,9,0.0,Attchd,Names,1,2,3,Norm,1Fam,526354070,2,0.0,NA,0.0,Inside,0.0,Y,2112.0,Pave,NA,2,2Story,0.0,0,4,Unf,6,992,11075.0,4,1969,576.0,CBlock,1969,0.0,NA,500.0,0.0,HdBoard,Gable,3,HdBoard,2,5,1,176.0,1,0,4,2,9.312445594913337,6.9957661563048505,7.655390644826152,12.239990863733635
2010,3.0,233000.0,1128.0,4,Norm,0,Y,1,3,8,2,60,SBrkr,None,Lvl,4,956.0,3,1,RL,GasA,6,0.0,CompShg,956.0,0.0,WD,0.0,8,0.0,BuiltIn,SawyerW,1,1,5,Norm,1Fam,531367050,0,0.0,NA,0.0,Inside,0.0,Y,2084.0,Pave,NA,2,2Story,0.0,0,0,RFn,7,73,10142.0,4,2004,618.0,PConc,2004,45.0,NA,656.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,300.0,2,1,4,1,9.224440496354964,6.862757913051401,7.642044402873258,12.358793732547838
2006,3.0,108000.0,0.0,3,Norm,0,Y,0,3,8,1,30,FuseA,None,Lvl,3,1032.0,3,6,RM,GasA,4,72.0,CompShg,1032.0,0.0,COD,0.0,5,0.0,Detchd,OldTown,1,3,4,Norm,1Fam,902110130,0,0.0,MnPrv,0.0,Inside,112.0,N,1032.0,Pave,Grvl,1,1Story,0.0,0,0,Unf,6,2646,7741.0,4,1950,280.0,BrkTil,1924,0.0,NA,143.0,0.0,MetalSd,Gable,2,MetalSd,3,5,1,817.0,1,0,2,1,8.954286157204713,6.939253946041508,6.939253946041508,11.589886506106357
2008,3.0,165000.0,790.0,3,Norm,0,Y,1,3,8,2,60,SBrkr,BrkFace,Lvl,3,680.0,3,10,RL,GasA,5,0.0,CompShg,680.0,0.0,WD,192.0,7,0.0,BuiltIn,Gilbert,1,1,4,Norm,1Fam,527106050,1,0.0,NA,119.0,Inside,0.0,Y,1470.0,Pave,NA,2,2Story,0.0,0,3,Fin,6,994,8139.0,4,1996,420.0,PConc,1995,49.0,NA,476.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,204.0,1,0,3,1,9.004422601327041,6.522092798170152,7.293017679772782,12.013700752882718
2007,3.0,134900.0,0.0,3,Norm,0,Y,1,3,8,1,20,SBrkr,None,Lvl,3,1040.0,3,1,RL,GasA,5,0.0,CompShg,1040.0,0.0,WD,0.0,5,0.0,Detchd,CollgCr,1,1,3,Norm,1Fam,907200270,0,0.0,MnPrv,0.0,CulDSac,0.0,Y,1040.0,Pave,NA,2,1Story,0.0,0,0,Unf,5,2138,8982.0,4,1977,748.0,CBlock,1977,0.0,NA,539.0,0.0,CemntBd,Gable,3,CmentBd,4,5,1,501.0,2,0,3,3,9.102977853647683,6.946975992135418,6.946975992135418,11.812289042195847
2007,3.0,113000.0,0.0,4,Norm,0,Y,0,3,8,1,45,SBrkr,None,Lvl,3,884.0,3,7,RM,GasA,1,0.0,CompShg,884.0,0.0,WD,0.0,5,0.0,Detchd,BrkSide,1,1,5,Norm,1Fam,903231050,0,0.0,MnPrv,0.0,Inside,136.0,Y,884.0,Pave,NA,1,1.5Unf,0.0,0,0,Unf,5,2013,6120.0,4,1950,240.0,BrkTil,1939,0.0,NA,0.0,0.0,AsbShng,Gable,3,AsbShng,3,7,1,884.0,1,0,2,1,8.719317375506371,6.784457062637643,6.784457062637643,11.635143097694478
2007,3.0,147900.0,0.0,3,Norm,0,Y,1,3,8,1,20,SBrkr,None,Low,3,1097.0,3,7,RL,GasA,5,0.0,CompShg,1097.0,0.0,WD,306.0,6,0.0,Attchd,CollgCr,2,1,5,Norm,1Fam,907135080,0,0.0,GdPrv,0.0,Inside,0.0,Y,1097.0,Pave,NA,1,1Story,0.0,0,0,Unf,5,2126,16561.0,4,1996,242.0,PConc,1996,0.0,NA,549.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,548.0,3,1,3,1,9.714805812589491,7.00033446027523,7.00033446027523,11.90429164869889
2009,-1.0,99900.0,0.0,3,Norm,0,Y,0,3,8,1,30,SBrkr,None,Lvl,3,864.0,0,7,RL,GasA,1,0.0,CompShg,864.0,0.0,WD,0.0,4,0.0,NA,Edwards,1,1,5,Feedr,1Fam,908229020,0,0.0,NA,0.0,Corner,0.0,Y,864.0,Pave,NA,0,1Story,0.0,0,0,NA,5,898,4060.0,4,1950,0.0,PConc,1922,96.0,NA,0.0,0.0,Wd Sdng,Gable,3,Wd Sdng,2,8,1,864.0,1,0,2,1,8.308938252595778,6.761572768804055,6.761572768804055,11.511924964636645
2008,3.0,143000.0,601.0,3,Norm,0,Y,1,3,8,2,160,SBrkr,None,Lvl,3,855.0,3,5,RL,GasA,5,294.0,CompShg,855.0,0.0,WD,0.0,7,0.0,Attchd,NPkVill,1,2,4,Norm,TwnhsE,527453160,0,0.0,NA,0.0,FR2,0.0,Y,1456.0,Pave,NA,2,2Story,0.0,0,0,RFn,6,1048,2308.0,4,1975,460.0,CBlock,1975,0.0,NA,286.0,0.0,Plywood,Gable,3,Brk Cmn,4,6,1,275.0,1,0,4,1,7.744136627627991,6.75110146893676,7.283448228756631,11.870599909242044
2006,3.0,114500.0,0.0,3,Norm,0,Y,0,3,8,1,50,SBrkr,None,Lvl,3,816.0,3,9,RM,GasA,1,0.0,CompShg,816.0,360.0,WD,112.0,6,0.0,Detchd,BrkSide,1,1,3,Norm,1Fam,903231070,1,0.0,MnPrv,0.0,Inside,0.0,Y,1176.0,Pave,NA,2,1.5Fin,400.0,0,4,Unf,6,2676,6240.0,4,1950,528.0,PConc,1934,0.0,Shed,0.0,0.0,Wd Sdng,Gable,3,Wd Sdng,3,6,1,816.0,1,0,3,1,8.738735461363474,6.704414354964107,7.069874128458572,11.648330101976432
2006,3.0,129200.0,0.0,3,Norm,0,Y,0,3,8,1,20,SBrkr,None,Lvl,3,941.0,3,6,RL,GasA,3,0.0,CompShg,912.0,0.0,WD,64.0,6,0.0,Attchd,Sawyer,1,1,3,Norm,1Fam,532378220,1,0.0,NA,0.0,Inside,0.0,Y,941.0,Pave,NA,1,1Story,0.0,0,1,Unf,5,2498,8789.0,4,1967,288.0,CBlock,1967,0.0,NA,659.0,0.0,VinylSd,Gable,3,VinylSd,3,6,1,253.0,2,0,3,2,9.081256218564645,6.846943139585379,6.846943139585379,11.769116870330638
2008,3.0,392500.0,0.0,5,Norm,0,Y,0,3,8,2,120,SBrkr,Stone,HLS,4,1652.0,3,11,RM,GasA,6,0.0,CompShg,1600.0,0.0,New,162.0,5,0.0,Attchd,Crawfor,2,1,5,Norm,TwnhsE,911370410,1,0.0,NA,186.0,Inside,0.0,Y,1652.0,Pave,NA,2,1Story,0.0,1,4,Fin,8,1560,5587.0,4,2008,482.0,PConc,2008,53.0,NA,1480.0,153.0,CemntBd,Hip,3,CmentBd,5,5,1,120.0,2,1,2,4,8.628197749459149,7.409741954080923,7.409741954080923,12.8802918162046
2010,3.0,266500.0,1152.0,5,Norm,0,Y,0,4,8,2,70,SBrkr,None,Lvl,4,1188.0,3,5,RL,GasA,6,0.0,CompShg,1152.0,0.0,WD,0.0,9,0.0,Attchd,Crawfor,1,1,5,Norm,1Fam,909427230,2,0.0,GdPrv,0.0,Inside,0.0,Y,2340.0,Pave,NA,1,2Story,2500.0,0,4,RFn,7,296,9042.0,4,2006,252.0,Stone,1941,60.0,Shed,275.0,0.0,CemntBd,Gable,4,CmentBd,3,9,1,877.0,1,0,4,1,9.109635667854551,7.080026499922591,7.757906208351747,12.493129522588037
2009,3.0,177500.0,631.0,4,Norm,0,Y,1,3,8,2,80,SBrkr,None,Lvl,3,751.0,3,2,RL,GasA,6,0.0,CompShg,384.0,0.0,WD,256.0,7,0.0,BuiltIn,Gilbert,1,1,4,Norm,1Fam,527161040,1,0.0,NA,0.0,Inside,0.0,Y,1382.0,Pave,NA,2,SLvl,0.0,0,3,Fin,7,354,8923.0,4,1998,396.0,PConc,1998,0.0,NA,189.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,195.0,2,0,3,1,9.09638749190015,6.621405651764134,7.231287004327616,12.086725887897607
2009,3.0,139500.0,0.0,3,Norm,0,Y,0,3,8,1,20,SBrkr,BrkFace,Lvl,4,1008.0,3,4,RL,GasA,5,0.0,CompShg,1008.0,0.0,WD,144.0,6,0.0,Attchd,Mitchel,1,1,4,Norm,1Fam,923201100,0,0.0,MnPrv,182.0,Inside,0.0,Y,1008.0,Pave,NA,1,1Story,0.0,0,0,Unf,5,970,12518.0,4,1968,384.0,CBlock,1968,0.0,NA,532.0,0.0,HdBoard,Gable,3,HdBoard,3,7,1,476.0,2,0,3,1,9.434922887484646,6.915723448631314,6.915723448631314,11.845819880243557
2009,3.0,170000.0,788.0,4,Norm,0,Y,1,3,8,2,60,SBrkr,None,Lvl,4,608.0,3,7,RL,GasA,1,0.0,CompShg,608.0,0.0,WD,100.0,6,0.0,BuiltIn,CollgCr,1,1,5,Norm,1Fam,907420040,1,0.0,NA,0.0,Corner,0.0,Y,1396.0,Pave,NA,2,2Story,0.0,0,4,Fin,6,884,11069.0,4,2007,440.0,PConc,2007,36.0,NA,0.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,608.0,1,0,3,1,9.311903687385623,6.410174881966167,7.241366283322318,12.043553716032399
2007,3.0,224500.0,1309.0,3,Norm,0,Y,1,4,8,2,60,SBrkr,BrkFace,Lvl,3,845.0,3,7,RL,GasA,5,0.0,CompShg,845.0,0.0,WD,0.0,8,161.0,Attchd,Names,1,1,5,Norm,1Fam,534403290,1,0.0,MnPrv,306.0,Inside,0.0,Y,2154.0,Pave,NA,2,2Story,0.0,0,4,RFn,6,1894,8800.0,4,1997,539.0,CBlock,1964,0.0,NA,414.0,0.0,MetalSd,Gable,3,MetalSd,3,7,1,431.0,1,0,5,1,9.082507000466299,6.739336627357174,7.675081857716334,12.321630986164447
2009,3.0,290000.0,1295.0,4,Norm,0,Y,1,3,8,3,60,SBrkr,Stone,Lvl,4,1105.0,3,6,RL,GasA,1,0.0,CompShg,1082.0,0.0,WD,114.0,10,0.0,BuiltIn,NridgHt,1,1,5,Norm,1Fam,528168030,1,0.0,NA,186.0,Inside,0.0,Y,2400.0,Pave,NA,3,2Story,0.0,0,4,Fin,8,450,13262.0,4,2004,730.0,PConc,2003,40.0,NA,0.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,1082.0,2,0,4,1,9.492658081928813,7.007600613951853,7.783224016336037,12.577636201962656
2007,3.0,169500.0,592.0,3,Norm,0,Y,1,2,8,1,50,FuseF,BrkFace,Lvl,3,1226.0,3,6,RM,GasA,2,0.0,CompShg,1040.0,0.0,WD,0.0,7,184.0,Detchd,IDOTRR,1,1,5,Norm,1Fam,903450060,2,0.0,NA,600.0,Corner,0.0,Y,1818.0,Pave,NA,1,1.5Fin,0.0,0,3,Unf,7,2031,7758.0,4,1950,240.0,PConc,1931,0.0,NA,224.0,0.0,Stucco,Gable,3,Stucco,3,4,1,816.0,1,0,4,1,8.956479847999912,7.111512116496157,7.505492274737424,12.040608205802641
2009,3.0,240000.0,0.0,4,Norm,0,Y,0,3,8,2,20,SBrkr,Stone,Lvl,4,1710.0,3,4,RL,GasA,1,0.0,CompShg,1710.0,0.0,WD,100.0,7,180.0,Attchd,Mitchel,1,1,5,Norm,1Fam,914465055,1,0.0,NA,108.0,CulDSac,0.0,Y,1710.0,Pave,NA,2,1Story,0.0,0,4,Fin,7,949,12118.0,4,2005,550.0,PConc,2004,48.0,NA,0.0,0.0,VinylSd,Hip,3,VinylSd,5,5,1,1710.0,2,0,3,2,9.402447229504935,7.444248649496705,7.444248649496705,12.388394202324129
2007,3.0,144000.0,0.0,3,Norm,0,Y,0,4,8,1,20,SBrkr,BrkFace,Lvl,3,1150.0,3,10,RL,GasA,4,0.0,CompShg,1078.0,0.0,WD,0.0,6,175.0,Attchd,Names,1,1,5,Norm,1Fam,534476080,0,0.0,MnPrv,176.0,Inside,0.0,Y,1150.0,Pave,NA,1,1Story,0.0,0,0,Fin,5,1907,9600.0,4,1955,288.0,CBlock,1955,0.0,NA,368.0,0.0,HdBoard,Hip,3,HdBoard,3,6,1,710.0,1,1,2,1,9.169518377455928,7.047517221357296,7.047517221357296,11.877568578558138
2007,3.0,165000.0,850.0,3,Norm,0,Y,1,3,8,1,60,SBrkr,BrkCmn,Lvl,3,1127.0,3,6,RL,GasA,3,0.0,CompShg,816.0,0.0,WD,0.0,9,0.0,Attchd,Names,1,1,3,Artery,1Fam,534475170,1,0.0,GdPrv,272.0,Corner,0.0,Y,1977.0,Pave,NA,2,2Story,0.0,1,3,RFn,6,1906,9500.0,4,1978,540.0,CBlock,1964,52.0,NA,442.0,0.0,VinylSd,Gable,3,VinylSd,3,6,1,374.0,1,0,4,1,9.159047077588632,7.027314514039777,7.589335823170617,12.013700752882718
2009,3.0,145000.0,0.0,4,Norm,0,Y,0,3,8,2,120,SBrkr,None,Lvl,4,1332.0,3,2,RL,GasA,1,0.0,CompShg,1332.0,0.0,WD,0.0,5,0.0,Attchd,SawyerW,1,1,4,Norm,TwnhsE,531452070,0,0.0,NA,0.0,Inside,0.0,Y,1332.0,Pave,NA,2,1Story,0.0,0,0,RFn,6,549,7175.0,4,1991,542.0,PConc,1990,60.0,NA,0.0,0.0,Plywood,Gable,3,ImStucc,4,5,1,1332.0,1,0,2,1,8.878358040627822,7.194436851100335,7.194436851100335,11.884489021402711
2010,2.0,114000.0,0.0,3,Norm,0,N,0,2,8,2,20,SBrkr,None,Lvl,3,1298.0,3,6,RL,GasA,1,0.0,CompShg,1250.0,0.0,COD,0.0,5,0.0,Detchd,Edwards,1,1,5,Norm,1Fam,905475510,0,0.0,NA,0.0,CulDSac,0.0,Y,1298.0,Pave,NA,2,1Story,0.0,0,0,Unf,5,243,11200.0,4,1964,504.0,CBlock,1964,144.0,NA,0.0,0.0,Wd Sdng,Gable,3,Wd Sdng,3,3,1,1250.0,2,0,3,2,9.323669057283185,7.168579897264035,7.168579897264035,11.643953727376633
2007,3.0,395000.0,0.0,4,Norm,0,Y,0,3,8,2,20,SBrkr,BrkFace,Lvl,4,1973.0,3,7,RL,GasA,1,0.0,CompShg,1935.0,0.0,New,315.0,9,0.0,Attchd,NridgHt,1,1,4,Norm,1Fam,528110070,1,0.0,NA,375.0,Corner,0.0,Y,1973.0,Pave,NA,3,1Story,0.0,0,4,Fin,8,1697,14226.0,4,2006,895.0,PConc,2006,45.0,NA,0.0,0.0,VinylSd,Hip,3,VinylSd,4,5,1,1935.0,1,0,3,3,9.56282655529346,7.587310506022615,7.587310506022615,12.886641043883259
2006,3.0,105500.0,567.0,3,Norm,0,Y,1,3,8,1,160,SBrkr,BrkFace,Lvl,3,525.0,3,12,RM,GasA,1,0.0,CompShg,525.0,0.0,WD,0.0,6,0.0,Detchd,BrDale,1,1,3,Norm,TwnhsE,527450010,0,0.0,NA,514.0,Inside,0.0,Y,1092.0,Pave,NA,2,2Story,0.0,0,0,Unf,6,2365,2760.0,4,1973,440.0,CBlock,1973,0.0,NA,0.0,0.0,HdBoard,Gable,3,HdBoard,3,5,1,525.0,1,0,3,1,7.9229859587111955,6.263398262591624,6.9957661563048505,11.566466231898259
2010,3.0,254900.0,880.0,4,Norm,0,Y,1,3,8,2,60,SBrkr,None,Lvl,4,1036.0,3,5,RL,GasA,6,0.0,CompShg,1049.0,0.0,WD,0.0,8,0.0,Attchd,Mitchel,1,1,5,Norm,1Fam,914467040,1,0.0,NA,0.0,Inside,0.0,Y,1916.0,Pave,NA,3,2Story,0.0,0,3,Unf,8,310,11050.0,4,1999,741.0,PConc,1998,70.0,NA,615.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,434.0,1,1,3,1,9.3101857069459,6.943122422819428,7.557994958530806,12.448626590364206
2007,3.0,102000.0,0.0,3,Norm,0,Y,1,3,6,1,20,FuseA,None,Lvl,3,1238.0,3,11,RL,GasA,2,0.0,CompShg,864.0,0.0,WD,0.0,6,0.0,Attchd,Names,1,1,2,Norm,1Fam,535451100,1,0.0,NA,0.0,Inside,0.0,Y,1238.0,Pave,NA,1,1Story,0.0,0,3,Unf,5,1961,7200.0,4,1950,357.0,CBlock,1950,171.0,NA,432.0,0.0,WdShing,Gable,3,Wd Shng,3,3,1,432.0,1,0,3,1,8.881836305004146,7.121252453244542,7.121252453244542,11.532728092266408
2009,3.0,230000.0,896.0,4,Norm,0,Y,1,3,8,2,60,SBrkr,None,Lvl,4,944.0,3,6,RL,GasA,6,0.0,CompShg,944.0,0.0,WD,0.0,6,0.0,Attchd,CollgCr,1,1,5,Norm,1Fam,907194010,0,0.0,NA,0.0,Inside,0.0,Y,1840.0,Pave,NA,2,2Story,0.0,0,0,RFn,7,849,12420.0,4,2001,622.0,PConc,2001,45.0,NA,666.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,278.0,1,1,3,1,9.42706335548747,6.8501261661455,7.517520850603031,12.345834587905333
