Condition 2,Garage Cond,Overall Qual,Land Contour,Heating,Enclosed Porch,Lot Shape,Kitchen AbvGr,Garage Finish,Lot Area,Bsmt Exposure,Electrical,Functional,Alley,Land Slope,Fireplaces,Wood Deck SF,Garage Type,Year Remod/Add,MS SubClass,Bldg Type,Exter Cond,BsmtFin Type 2,Exterior 1st,Id,PID,Roof Matl,Overall Cond,Low Qual Fin SF,Screen Porch,Exter Qual,Kitchen Qual,BsmtFin SF 1,Roof Style,Utilities,BsmtFin Type 1,Bsmt Unf SF,Sale Type,Year Built,Mas Vnr Area,Bsmt Full Bath,Misc Feature,Fence,Garage Area,Exterior 2nd,Mas Vnr Type,MS Zoning,3Ssn Porch,Mo Sold,1st Flr SF,2nd Flr SF,Garage Qual,Half Bath,Central Air,Condition 1,BsmtFin SF 2,Foundation,Bsmt Qual,Pool QC,Bsmt Cond,Lot Config,Bedroom AbvGr,Full Bath,Total Bsmt SF,Garage Cars,Heating QC,Bsmt Half Bath,Pool Area,Yr Sold,Paved Drive,Misc Val,Gr Liv Area,SalePrice,House Style,Street,TotRms AbvGrd,Neighborhood,Fireplace Qu,Open Porch SF
Norm,TA,8,Lvl,GasA,0.0,IR1,1,Unf,8010.0,No,SBrkr,Typ,Pave,Gtl,2,0.0,Detchd,2004,60,1Fam,TA,Unf,CemntBd,1852,533242090,CompShg,5,0.0,180.0,Gd,Gd,964.0,Hip,AllPub,GLQ,90.0,WD,2003,0.0,1,NA,NA,552.0,CmentBd,None,FV,0.0,8,1072.0,976.0,TA,1,Y,Norm,0.0,PConc,Ex,NA,TA,Inside,3,2,1054.0,2,Ex,0,0.0,2007,Y,0.0,2048.0,301000.0,2Story,Pave,8,Somerst,Gd,48.0
Norm,TA,7,Lvl,GasA,0.0,IR1,1,RFn,5001.0,No,SBrkr,Typ,NA,Gtl,1,172.0,Attchd,2008,120,TwnhsI,TA,Unf,VinylSd,456,528175060,CompShg,5,0.0,0.0,Gd,Gd,904.0,Gable,AllPub,GLQ,410.0,WD,2007,166.0,1,NA,NA,626.0,VinylSd,Stone,RL,0.0,7,1314.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,2,2,1314.0,2,Ex,0,0.0,2009,Y,0.0,1314.0,230000.0,1Story,Pave,6,NridgHt,Gd,62.0
Norm,TA,7,Lvl,GasA,0.0,IR1,1,RFn,3136.0,No,SBrkr,Typ,NA,Gtl,1,148.0,Attchd,2003,120,TwnhsE,TA,Unf,VinylSd,2410,528188040,CompShg,5,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,1405.0,WD,2003,163.0,0,NA,NA,478.0,Wd Shng,Stone,RL,0.0,3,1405.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Corner,2,2,1405.0,2,Ex,0,0.0,2006,Y,0.0,1405.0,171750.0,1Story,Pave,6,NridgHt,Gd,36.0
Norm,NA,7,Lvl,GasA,0.0,Reg,1,NA,5400.0,No,SBrkr,Typ,NA,Gtl,1,0.0,NA,2006,30,1Fam,TA,Unf,Stucco,1296,902128075,CompShg,6,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,931.0,WD,1920,0.0,0,NA,NA,0.0,Stucco,None,RM,0.0,2,1027.0,0.0,NA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,2,1,931.0,0,TA,1,0.0,2008,N,0.0,1027.0,120000.0,1Story,Pave,5,OldTown,TA,28.0
Norm,TA,5,Lvl,GasA,55.0,Reg,1,Unf,6120.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Detchd,1984,50,1Fam,Gd,Unf,MetalSd,2682,903233220,CompShg,7,0.0,0.0,TA,Gd,0.0,Gable,AllPub,Unf,741.0,WD,1930,0.0,0,NA,NA,180.0,MetalSd,None,RM,0.0,2,741.0,583.0,Fa,0,Y,Norm,0.0,BrkTil,TA,NA,TA,Inside,3,1,741.0,1,Gd,0,0.0,2006,Y,0.0,1324.0,110000.0,1.5Fin,Pave,7,BrkSide,NA,0.0
Norm,TA,6,Lvl,GasA,52.0,Reg,1,Unf,11479.0,No,SBrkr,Typ,NA,Gtl,1,0.0,Attchd,1987,20,1Fam,TA,Rec,Wd Sdng,237,905426200,CompShg,7,0.0,0.0,TA,Gd,104.0,Gable,AllPub,GLQ,172.0,WD,1950,0.0,1,NA,MnPrv,467.0,Plywood,None,RL,0.0,6,1074.0,0.0,TA,0,Y,Norm,387.0,CBlock,TA,NA,TA,Inside,3,1,663.0,1,Ex,0,0.0,2010,Y,0.0,1074.0,144500.0,1Story,Pave,6,Edwards,TA,52.0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,9457.0,No,SBrkr,Min2,NA,Gtl,0,252.0,Detchd,1990,20,1Fam,TA,Unf,MetalSd,1666,527403310,CompShg,6,0.0,0.0,TA,TA,566.0,Gable,AllPub,ALQ,359.0,WD,1970,0.0,1,NA,GdWo,576.0,MetalSd,None,RL,0.0,9,1422.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,3,1,925.0,2,TA,0,0.0,2007,Y,0.0,1422.0,155000.0,1Story,Pave,7,Names,NA,0.0
Norm,Fa,6,Lvl,GasA,228.0,Reg,1,Unf,11340.0,No,FuseA,Typ,NA,Gtl,0,0.0,Detchd,1950,30,1Fam,TA,Unf,Wd Sdng,2666,902400090,CompShg,5,0.0,0.0,TA,TA,0.0,Gable,AllPub,Unf,1200.0,WD,1923,0.0,0,NA,NA,312.0,Wd Sdng,None,RM,0.0,3,1200.0,0.0,Fa,0,Y,Norm,0.0,BrkTil,TA,NA,TA,Corner,4,1,1200.0,1,TA,0,0.0,2006,Y,0.0,1200.0,125000.0,1Story,Pave,7,OldTown,NA,0.0
Norm,TA,7,Lvl,GasA,112.0,Reg,1,Unf,7200.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Detchd,2008,70,1Fam,Gd,Unf,VinylSd,662,535382100,CompShg,9,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,560.0,WD,1910,0.0,0,NA,NA,624.0,VinylSd,None,RL,0.0,8,930.0,760.0,TA,0,Y,Artery,0.0,PConc,TA,NA,TA,Corner,4,2,560.0,2,Ex,0,0.0,2009,Y,0.0,1690.0,156500.0,2Story,Pave,5,OldTown,NA,0.0
Norm,TA,6,Lvl,GasA,0.0,IR1,1,Unf,8471.0,Av,SBrkr,Typ,NA,Gtl,1,292.0,Attchd,1995,80,1Fam,TA,Unf,HdBoard,2490,532353180,CompShg,7,0.0,0.0,TA,TA,506.0,Gable,AllPub,ALQ,0.0,WD,1977,46.0,1,NA,GdWo,492.0,Plywood,BrkFace,RL,0.0,7,1212.0,0.0,TA,0,Y,Norm,0.0,CBlock,Gd,NA,Gd,Corner,3,1,506.0,2,TA,0,0.0,2006,Y,0.0,1212.0,151000.0,SLvl,Pave,6,Sawyer,TA,12.0
Norm,TA,6,Lvl,GasA,0.0,IR1,1,Unf,10454.0,No,FuseA,Typ,NA,Gtl,0,0.0,Detchd,1957,20,1Fam,TA,Unf,Plywood,672,535403210,CompShg,6,0.0,0.0,TA,TA,546.0,Hip,AllPub,Rec,559.0,WD,1957,143.0,0,NA,NA,308.0,Plywood,Stone,RL,0.0,4,1105.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Corner,3,1,1105.0,1,Gd,0,0.0,2009,Y,0.0,1105.0,135000.0,1Story,Pave,5,Names,NA,0.0
Norm,Fa,4,Lvl,GasA,0.0,Reg,1,Unf,1484.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Attchd,1972,160,TwnhsE,TA,Unf,CemntBd,2915,923226290,CompShg,4,0.0,0.0,TA,TA,252.0,Gable,AllPub,Rec,294.0,WD,1972,0.0,0,NA,NA,253.0,CmentBd,None,RM,0.0,5,546.0,546.0,TA,1,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,3,1,546.0,1,TA,0,0.0,2006,Y,0.0,1092.0,79400.0,2Story,Pave,5,MeadowV,NA,0.0
Norm,TA,6,Lvl,GasA,0.0,IR1,1,RFn,6904.0,Av,SBrkr,Typ,NA,Gtl,1,192.0,Attchd,2005,120,TwnhsE,TA,Unf,VinylSd,452,528174050,CompShg,5,0.0,0.0,Gd,Gd,836.0,Gable,AllPub,ALQ,522.0,WD,2005,240.0,0,NA,NA,484.0,VinylSd,Stone,RL,0.0,8,1358.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,2,2,1358.0,2,Ex,0,0.0,2009,Y,0.0,1358.0,213000.0,1Story,Pave,6,NridgHt,Gd,36.0
Norm,TA,8,Lvl,GasA,0.0,Reg,1,Fin,14191.0,No,SBrkr,Typ,NA,Gtl,0,135.0,Attchd,2002,60,1Fam,TA,Unf,VinylSd,321,916475110,CompShg,5,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,967.0,WD,2002,0.0,0,NA,NA,431.0,VinylSd,None,RL,0.0,4,993.0,915.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,4,2,967.0,2,Ex,0,0.0,2010,Y,0.0,1908.0,202900.0,2Story,Pave,9,Timber,NA,0.0
Norm,TA,6,Lvl,GasA,0.0,IR1,1,RFn,9531.0,Mn,SBrkr,Typ,NA,Gtl,0,0.0,Attchd,1998,60,1Fam,TA,Unf,VinylSd,2124,907131120,CompShg,5,0.0,0.0,TA,TA,706.0,Gable,AllPub,GLQ,88.0,WD,1998,0.0,1,NA,MnPrv,546.0,VinylSd,None,RL,0.0,5,882.0,914.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,CulDSac,3,2,794.0,2,Ex,0,0.0,2007,Y,0.0,1796.0,211000.0,2Story,Pave,7,CollgCr,NA,36.0
Norm,NA,5,Lvl,GasA,0.0,Reg,2,NA,8513.0,Av,SBrkr,Typ,NA,Gtl,0,0.0,NA,1961,90,Duplx,TA,Unf,BrkFace,1278,535456050,CompShg,5,0.0,0.0,TA,TA,0.0,Gable,AllPub,Unf,1800.0,WD,1961,0.0,0,NA,NA,0.0,Wd Sdng,None,RL,0.0,11,1800.0,0.0,NA,0,N,Artery,0.0,CBlock,TA,NA,TA,Corner,6,2,1800.0,0,TA,0,0.0,2008,N,0.0,1800.0,130000.0,1Story,Pave,10,Names,NA,0.0
Norm,TA,6,Lvl,GasA,0.0,Reg,1,Unf,6171.0,No,SBrkr,Typ,NA,Gtl,1,147.0,Detchd,1990,50,1Fam,TA,Unf,WdShing,914,909251170,CompShg,6,0.0,0.0,TA,Gd,264.0,Gable,AllPub,BLQ,712.0,WD,1925,0.0,0,NA,MnPrv,216.0,Wd Shng,None,RL,0.0,10,1160.0,448.0,Fa,1,Y,Norm,0.0,BrkTil,TA,NA,TA,Inside,3,2,976.0,1,Ex,0,0.0,2009,Y,0.0,1608.0,137450.0,1.5Fin,Pave,7,SWISU,Gd,16.0
Norm,TA,4,Lvl,GasA,0.0,IR1,1,Unf,9991.0,No,SBrkr,Min1,NA,Gtl,1,120.0,Attchd,1993,20,1Fam,TA,Unf,Plywood,579,533352150,CompShg,4,0.0,0.0,TA,TA,1116.0,Gable,AllPub,BLQ,165.0,WD,1976,0.0,1,NA,GdWo,490.0,Plywood,None,RL,0.0,6,1620.0,0.0,TA,0,Y,Feedr,0.0,CBlock,TA,NA,TA,Corner,3,2,1281.0,2,Ex,0,0.0,2009,Y,0.0,1620.0,150000.0,1Story,Pave,8,Sawyer,TA,78.0
Norm,Fa,5,Lvl,GasA,0.0,Reg,1,Unf,9084.0,Mn,SBrkr,Typ,NA,Gtl,0,48.0,Detchd,1950,50,1Fam,TA,Rec,VinylSd,1418,905480240,CompShg,6,0.0,0.0,TA,TA,236.0,Gable,AllPub,LwQ,0.0,ConLw,1941,0.0,0,NA,NA,200.0,VinylSd,None,RL,0.0,3,616.0,495.0,TA,0,N,Artery,380.0,CBlock,TA,NA,Fa,Inside,3,1,616.0,1,TA,1,0.0,2008,Y,0.0,1111.0,95000.0,1.5Fin,Pave,5,Edwards,NA,0.0
Norm,TA,7,Lvl,GasA,0.0,Reg,1,Unf,2280.0,No,SBrkr,Typ,Pave,Gtl,0,0.0,Detchd,1999,160,TwnhsI,TA,Unf,MetalSd,1166,533213070,CompShg,5,0.0,0.0,TA,TA,549.0,Gable,AllPub,ALQ,195.0,WD,1999,360.0,0,NA,NA,440.0,MetalSd,BrkFace,FV,0.0,8,757.0,744.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,2,744.0,2,Gd,0,0.0,2008,Y,0.0,1501.0,179400.0,2Story,Pave,6,Somerst,NA,0.0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,8500.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Attchd,1961,20,1Fam,TA,Unf,HdBoard,2568,535105160,CompShg,3,0.0,0.0,TA,TA,600.0,Hip,AllPub,Rec,635.0,WD,1961,203.0,0,NA,GdWo,480.0,HdBoard,BrkCmn,RL,0.0,12,1235.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,2,1,1235.0,2,TA,0,0.0,2006,Y,0.0,1235.0,98600.0,1Story,Pave,6,Names,NA,0.0
Norm,TA,5,Lvl,GasA,0.0,IR1,1,Unf,17541.0,Mn,SBrkr,Typ,NA,Gtl,1,0.0,Detchd,2005,20,1Fam,Gd,Unf,Wd Sdng,2075,905376090,CompShg,7,0.0,0.0,TA,Gd,300.0,Hip,AllPub,BLQ,109.0,WD,1948,0.0,0,NA,NA,576.0,Wd Sdng,None,RL,0.0,7,1325.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,Gd,Corner,3,2,409.0,2,Ex,0,0.0,2007,Y,0.0,1325.0,216000.0,1Story,Pave,6,Edwards,TA,42.0
Norm,TA,8,Lvl,GasA,0.0,Reg,1,RFn,9545.0,Mn,SBrkr,Typ,NA,Gtl,1,0.0,BuiltIn,2000,60,1Fam,TA,Unf,VinylSd,2445,528315080,CompShg,5,0.0,0.0,Gd,Gd,505.0,Gable,AllPub,GLQ,655.0,WD,2000,322.0,1,NA,NA,768.0,VinylSd,BrkFace,RL,0.0,6,1205.0,1029.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Corner,3,2,1160.0,3,Ex,0,0.0,2006,Y,0.0,2234.0,300000.0,2Story,Pave,7,NoRidge,TA,50.0
Norm,TA,7,Lvl,GasA,0.0,Reg,1,RFn,14000.0,Gd,SBrkr,Typ,NA,Mod,0,296.0,Attchd,1997,60,1Fam,TA,Unf,Wd Sdng,229,905109130,CompShg,5,0.0,0.0,Gd,Gd,1201.0,Gable,AllPub,GLQ,105.0,WD,1996,0.0,1,NA,NA,533.0,Wd Sdng,None,RL,0.0,4,1306.0,954.0,TA,1,Y,Norm,0.0,PConc,Ex,NA,TA,Inside,3,2,1306.0,2,Ex,0,0.0,2010,Y,0.0,2260.0,328000.0,2Story,Pave,7,ClearCr,NA,44.0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,10500.0,Av,SBrkr,Typ,NA,Gtl,0,35.0,BuiltIn,2005,80,1Fam,TA,Unf,MetalSd,1663,527402090,CompShg,7,0.0,0.0,TA,TA,349.0,Gambrel,AllPub,ALQ,23.0,WD,1971,82.0,0,NA,GdWo,288.0,AsphShn,BrkFace,RL,0.0,12,576.0,533.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,FR2,3,1,372.0,1,TA,1,0.0,2007,Y,0.0,1109.0,139000.0,SLvl,Pave,5,Names,NA,0.0
Norm,TA,5,Low,GasA,148.0,Reg,1,Unf,13050.0,Av,SBrkr,Typ,NA,Mod,2,238.0,Attchd,1963,20,1Fam,TA,ALQ,WdShing,2727,905202210,Tar&Grv,6,0.0,0.0,TA,TA,104.0,Flat,AllPub,Rec,46.0,WD,1963,0.0,1,NA,NA,575.0,Wd Shng,None,RL,0.0,4,1000.0,0.0,TA,0,Y,Norm,850.0,CBlock,Gd,NA,TA,Inside,1,1,1000.0,2,Ex,0,0.0,2006,Y,0.0,1000.0,164000.0,1Story,Pave,4,ClearCr,TA,0.0
Norm,TA,6,Lvl,GasA,0.0,Reg,1,Unf,1782.0,No,SBrkr,Typ,NA,Gtl,1,180.0,Detchd,1980,160,TwnhsI,Gd,Unf,MetalSd,2226,909451130,CompShg,6,0.0,0.0,TA,TA,330.0,Gable,AllPub,GLQ,186.0,WD,1980,0.0,0,NA,MnPrv,462.0,MetalSd,None,RM,0.0,12,529.0,516.0,TA,0,Y,Norm,0.0,CBlock,Gd,NA,TA,Inside,2,1,516.0,2,Gd,0,0.0,2007,Y,0.0,1045.0,123900.0,2Story,Pave,5,Blueste,TA,0.0
Norm,NA,5,Lvl,GasA,0.0,IR1,1,NA,7207.0,Gd,SBrkr,Typ,NA,Gtl,0,117.0,NA,2008,20,1Fam,Gd,Unf,Wd Sdng,130,534450180,CompShg,7,0.0,0.0,TA,TA,696.0,Gable,AllPub,BLQ,162.0,WD,1958,0.0,1,NA,NA,0.0,Plywood,None,RL,0.0,2,858.0,0.0,NA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,2,1,858.0,0,Gd,0,0.0,2010,Y,0.0,858.0,116500.0,1Story,Pave,4,BrkSide,NA,0.0
Norm,TA,6,Lvl,GasA,0.0,IR2,1,Fin,10943.0,No,SBrkr,Typ,NA,Gtl,1,0.0,Attchd,1998,120,TwnhsE,TA,Unf,MetalSd,1675,527427200,CompShg,5,0.0,0.0,Gd,Gd,930.0,Gable,AllPub,GLQ,475.0,WD,1997,0.0,1,NA,NA,522.0,MetalSd,None,RH,0.0,10,1337.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,FR2,2,2,1405.0,2,Ex,0,0.0,2007,Y,0.0,1337.0,177000.0,1Story,Pave,5,Names,TA,68.0
Norm,TA,4,Lvl,GasA,0.0,Reg,1,RFn,4330.0,No,SBrkr,Typ,Grvl,Gtl,0,0.0,Detchd,1958,190,2FmCon,TA,ALQ,MetalSd,2038,903457130,CompShg,6,0.0,0.0,TA,TA,681.0,Gable,AllPub,Rec,0.0,COD,1958,0.0,1,NA,NA,436.0,MetalSd,None,RM,0.0,2,838.0,477.0,TA,0,Y,Norm,127.0,BrkTil,Fa,NA,TA,Inside,3,2,808.0,2,TA,0,0.0,2007,Y,0.0,1315.0,99500.0,1.5Fin,Pave,5,IDOTRR,NA,0.0
Norm,TA,6,Lvl,GasA,0.0,IR1,1,Fin,11660.0,Av,SBrkr,Typ,NA,Gtl,0,100.0,Attchd,2006,20,1Fam,TA,Unf,VinylSd,2416,528221010,CompShg,5,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,1326.0,New,2006,0.0,0,NA,NA,427.0,VinylSd,None,RL,0.0,7,1326.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,2,1326.0,2,Ex,0,0.0,2006,Y,0.0,1326.0,174190.0,1Story,Pave,6,Gilbert,NA,0.0
Norm,TA,7,Lvl,GasA,0.0,Reg,1,RFn,3180.0,No,SBrkr,Typ,Pave,Gtl,0,0.0,Detchd,2005,160,TwnhsE,TA,Unf,MetalSd,2507,533212100,CompShg,5,80.0,0.0,TA,Gd,0.0,Gable,AllPub,Unf,600.0,WD,2005,0.0,0,NA,NA,480.0,MetalSd,None,FV,0.0,6,520.0,600.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,2,2,600.0,2,Ex,0,0.0,2006,Y,0.0,1200.0,151000.0,2Story,Pave,4,Somerst,NA,166.0
Norm,TA,6,Lvl,GasA,0.0,Reg,1,Fin,4435.0,Av,SBrkr,Typ,NA,Gtl,0,140.0,Attchd,2003,120,TwnhsE,TA,Unf,VinylSd,269,907290170,CompShg,5,0.0,0.0,Gd,Gd,672.0,Gable,AllPub,GLQ,176.0,WD,2003,170.0,1,NA,NA,420.0,VinylSd,BrkFace,RM,0.0,4,848.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,1,1,848.0,2,Ex,0,0.0,2010,Y,0.0,848.0,143750.0,1Story,Pave,4,CollgCr,NA,0.0
Norm,TA,5,Lvl,GasA,0.0,IR1,1,Unf,7689.0,Av,SBrkr,Typ,NA,Gtl,0,138.0,Detchd,1972,85,1Fam,TA,BLQ,MetalSd,981,923230200,CompShg,8,0.0,0.0,TA,TA,720.0,Gable,AllPub,GLQ,0.0,WD,1972,0.0,0,NA,MnPrv,336.0,MetalSd,None,RL,0.0,7,796.0,0.0,TA,0,Y,Norm,76.0,CBlock,Gd,NA,TA,Inside,2,1,796.0,1,Gd,1,0.0,2009,Y,0.0,796.0,131900.0,SFoyer,Pave,4,Mitchel,NA,0.0
Norm,TA,5,Lvl,GasA,0.0,IR1,1,Fin,8286.0,No,SBrkr,Typ,NA,Gtl,1,0.0,Attchd,1977,60,1Fam,TA,Unf,Plywood,2296,923230010,CompShg,7,0.0,240.0,TA,TA,531.0,Gable,AllPub,Rec,185.0,WD,1977,0.0,1,NA,GdPrv,531.0,Plywood,None,RL,0.0,6,716.0,716.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Corner,3,1,716.0,2,Ex,0,0.0,2007,Y,0.0,1432.0,157000.0,2Story,Pave,6,Mitchel,Gd,136.0
Norm,Fa,5,Lvl,GasA,218.0,Reg,1,Unf,10690.0,No,FuseA,Typ,NA,Gtl,0,0.0,Detchd,1997,70,1Fam,Gd,Unf,VinylSd,940,910202070,CompShg,7,0.0,0.0,TA,TA,456.0,Hip,AllPub,Rec,216.0,WD,1920,0.0,0,NA,NA,468.0,VinylSd,None,RM,0.0,7,672.0,672.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,Fa,Inside,3,1,672.0,1,Gd,0,0.0,2009,Y,0.0,1344.0,147000.0,2Story,Pave,6,IDOTRR,NA,128.0
Norm,TA,7,Lvl,GasA,0.0,IR1,1,Fin,7795.0,No,SBrkr,Typ,NA,Gtl,1,100.0,Attchd,2005,60,1Fam,TA,Unf,VinylSd,475,528235010,CompShg,5,0.0,0.0,Gd,Gd,425.0,Gable,AllPub,GLQ,291.0,WD,2004,0.0,1,NA,NA,432.0,VinylSd,None,RL,0.0,7,716.0,716.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,2,716.0,2,Ex,0,0.0,2009,Y,0.0,1432.0,188500.0,2Story,Pave,6,Gilbert,Gd,51.0
Norm,TA,7,Lvl,GasA,0.0,IR1,1,RFn,7052.0,Av,SBrkr,Typ,NA,Gtl,1,192.0,Attchd,2005,120,TwnhsE,TA,Unf,VinylSd,2404,528174080,CompShg,5,0.0,0.0,Gd,Gd,659.0,Gable,AllPub,GLQ,705.0,WD,2005,240.0,1,NA,NA,484.0,VinylSd,Stone,RL,0.0,6,1364.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,2,2,1364.0,2,Ex,0,0.0,2006,Y,0.0,1364.0,185850.0,1Story,Pave,6,NridgHt,Gd,36.0
Norm,TA,5,Lvl,GasA,0.0,IR1,1,Unf,9308.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Attchd,1965,20,1Fam,TA,Unf,HdBoard,2491,532376080,CompShg,5,0.0,0.0,TA,TA,554.0,Gable,AllPub,Rec,430.0,WD,1965,0.0,0,NA,MnPrv,310.0,HdBoard,None,RL,0.0,7,984.0,0.0,TA,0,Y,RRNe,0.0,CBlock,TA,NA,TA,CulDSac,3,1,984.0,1,TA,0,0.0,2006,Y,0.0,984.0,126000.0,1Story,Pave,5,Sawyer,NA,0.0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,8125.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Detchd,1959,20,1Fam,TA,Unf,MetalSd,601,534275100,CompShg,7,0.0,0.0,TA,TA,403.0,Hip,AllPub,BLQ,461.0,WD,1959,0.0,0,NA,NA,308.0,MetalSd,None,RL,0.0,9,864.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,3,1,864.0,1,Ex,0,0.0,2009,Y,0.0,864.0,118000.0,1Story,Pave,5,Names,NA,0.0
Norm,TA,9,HLS,GasA,0.0,IR1,1,Fin,8035.0,Gd,SBrkr,Typ,NA,Gtl,1,0.0,Attchd,2006,120,TwnhsE,TA,Unf,MetalSd,1640,527252050,CompShg,5,0.0,0.0,Gd,Ex,797.0,Gable,AllPub,GLQ,815.0,WD,2006,165.0,1,NA,NA,556.0,MetalSd,BrkFace,RL,0.0,3,1612.0,0.0,TA,0,Y,Norm,0.0,PConc,Ex,NA,TA,Inside,2,2,1612.0,2,Ex,0,0.0,2007,Y,0.0,1612.0,319900.0,1Story,Pave,6,StoneBr,Gd,164.0
Norm,TA,6,Lvl,GasA,0.0,IR1,1,Unf,7937.0,Av,SBrkr,Typ,NA,Gtl,0,120.0,Detchd,1984,80,1Fam,TA,Unf,HdBoard,2926,923275080,CompShg,6,0.0,0.0,TA,TA,819.0,Gable,AllPub,GLQ,184.0,WD,1984,0.0,1,NA,GdPrv,588.0,HdBoard,None,RL,0.0,3,1003.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,CulDSac,3,1,1003.0,2,TA,0,0.0,2006,Y,0.0,1003.0,142500.0,SLvl,Pave,6,Mitchel,NA,0.0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Fin,9600.0,No,SBrkr,Typ,NA,Gtl,0,126.0,Attchd,1950,20,1Fam,TA,Unf,Wd Sdng,653,535354070,CompShg,6,0.0,0.0,TA,TA,390.0,Gable,AllPub,BLQ,810.0,WD,1950,0.0,0,NA,GdWo,246.0,Wd Sdng,None,RL,0.0,8,1200.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,3,1,1200.0,1,TA,0,0.0,2009,Y,0.0,1200.0,129900.0,1Story,Pave,6,Names,NA,0.0
Norm,TA,7,Lvl,GasA,0.0,IR1,1,RFn,6955.0,No,SBrkr,Typ,NA,Gtl,1,132.0,Attchd,2006,120,TwnhsE,TA,Unf,VinylSd,2406,528181030,CompShg,5,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,1368.0,New,2005,94.0,0,NA,NA,474.0,VinylSd,Stone,RL,0.0,9,1368.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,2,2,1368.0,2,Ex,0,0.0,2006,Y,0.0,1368.0,202500.0,1Story,Pave,6,NridgHt,Gd,35.0
Norm,TA,5,Lvl,GasA,225.0,Reg,1,RFn,21370.0,NA,FuseA,Min1,NA,Gtl,1,0.0,Attchd,1950,20,1Fam,TA,NA,Wd Sdng,2701,904100170,CompShg,5,0.0,0.0,TA,TA,0.0,Gable,AllPub,NA,0.0,WD,1950,0.0,0,Shed,NA,394.0,MetalSd,None,RL,0.0,6,1640.0,0.0,TA,0,Y,Norm,0.0,Slab,NA,NA,NA,FR2,3,1,0.0,2,TA,0,0.0,2006,Y,600.0,1640.0,131000.0,1Story,Pave,7,Sawyer,Gd,0.0
Norm,TA,6,Lvl,GasA,0.0,Reg,2,Unf,10126.0,Gd,SBrkr,Typ,NA,Gtl,0,160.0,Attchd,1998,90,Duplx,Gd,LwQ,VinylSd,1472,907295100,CompShg,5,0.0,0.0,TA,TA,1593.0,Gable,AllPub,GLQ,83.0,WD,1997,0.0,2,NA,NA,721.0,VinylSd,None,RM,0.0,7,1838.0,0.0,TA,0,Y,Norm,162.0,PConc,Gd,NA,TA,Corner,2,2,1838.0,3,Ex,0,0.0,2008,Y,0.0,1838.0,185000.0,SFoyer,Pave,8,CollgCr,NA,67.0
