Garage Cond,Overall Qual,Enclosed Porch,Lot Shape,Kitchen AbvGr,Lot Area,Bsmt Exposure,Functional,Land Slope,Fireplaces,Wood Deck SF,Year Remod/Add,Exter Cond,BsmtFin Type 2,Id,PID,Overall Cond,Low Qual Fin SF,Screen Porch,Exter Qual,Kitchen Qual,BsmtFin SF 1,Utilities,BsmtFin Type 1,Bsmt Unf SF,Year Built,Mas Vnr Area,Bsmt Full Bath,Garage Area,3Ssn Porch,Mo Sold,1st Flr SF,2nd Flr SF,Garage Qual,Half Bath,BsmtFin SF 2,Bsmt Qual,Pool QC,Bsmt Cond,Bedroom AbvGr,Full Bath,Total Bsmt SF,Garage Cars,Heating QC,Bsmt Half Bath,Pool Area,Yr Sold,Misc Val,Gr Liv Area,SalePrice,TotRms AbvGrd,Fireplace Qu,Open Porch SF,log-Lot Area,log-1st Flr SF,log-Gr Liv Area,log-SalePrice,yr_since_built,yr_since_remod,is_built_recently,is_remod_recently,has_alley,is_pave_alley,near_major_street,near_rail,near_offsite,ext_VinylSd,ext_MetalSd,ext_HdBoard,ext_Wd Sdng,ext_Plywood,ext_CemntBd,ext_BrkFace,ext_WdShing,ext_AsbShng,ext_Stucco,ext_BrkComm,ext_Stone,ext_CBlock,ext_ImStucc,ext_AsphShn,has_aircon,has_std_cb,is_garage_attached,has_garage,is_garage_finished,ldctour_HLS,ldctour_Low,ldctour_Lvl,ltcfig_CulDSac,ltcfig_FR2,ltcfig_FR3,ltcfig_Inside,nhood_Blueste,nhood_BrDale,nhood_BrkSide,nhood_ClearCr,nhood_CollgCr,nhood_Crawfor,nhood_Edwards,nhood_Gilbert,nhood_Greens,nhood_GrnHill,nhood_IDOTRR,nhood_Landmrk,nhood_MeadowV,nhood_Mitchel,nhood_NPkVill,nhood_NWAmes,nhood_Names,nhood_NoRidge,nhood_NridgHt,nhood_OldTown,nhood_SWISU,nhood_Sawyer,nhood_SawyerW,nhood_Somerst,nhood_StoneBr,nhood_Timber,nhood_Veenker,rfstyle_Gable,rfstyle_Gambrel,rfstyle_Hip,rfstyle_Mansard,rfstyle_Shed,mvtype_BrkFace,mvtype_None,mvtype_Stone,found_CBlock,found_PConc,found_Slab,found_Stone,found_Wood,fence_GdWo,fence_MnPrv,fence_MnWw,fence_NA,sltype_CWD,sltype_Con,sltype_ConLD,sltype_ConLI,sltype_ConLw,sltype_New,sltype_Oth,sltype_WD,mszone_C,mszone_FV,mszone_I,mszone_RH,mszone_RL,mszone_RM
TA,7,0.0,IR1,1,8795.0,No,Typ,Gtl,1,224.0,2000,TA,Unf,484,528275070,5,0.0,0.0,Gd,Gd,300.0,AllPub,GLQ,652.0,2000,0.0,0,554.0,0.0,4,980.0,1276.0,TA,1,0.0,Gd,NA,TA,4,2,952.0,2,Ex,0,0.0,2009,0.0,2256.0,236000.0,8,TA,54.0,9.081938657171658,6.887552571664617,7.721348612617949,12.371587084007746,9,9,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,8,0.0,IR1,1,3843.0,Gd,Typ,Mod,1,162.0,2008,TA,Unf,1561,911370490,5,0.0,0.0,Ex,Ex,1476.0,AllPub,GLQ,120.0,2007,186.0,1,525.0,153.0,8,1648.0,0.0,TA,0,0.0,Ex,NA,TA,2,2,1596.0,2,Ex,1,0.0,2008,0.0,1648.0,294464.0,5,Gd,53.0,8.254008590564844,7.4073177104694174,7.4073177104694174,12.59291203351514,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TA,6,0.0,Reg,1,11075.0,Mn,Typ,Gtl,2,280.0,1969,TA,LwQ,992,526354070,5,0.0,0.0,TA,TA,500.0,AllPub,ALQ,176.0,1969,0.0,0,576.0,0.0,6,1092.0,1020.0,TA,1,276.0,Fa,NA,TA,4,2,952.0,2,TA,0,0.0,2008,0.0,2112.0,206900.0,9,Gd,0.0,9.312445594913337,6.9957661563048505,7.655390644826152,12.239990863733636,39,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,7,0.0,IR1,1,10142.0,No,Typ,Gtl,0,0.0,2004,TA,Unf,73,531367050,5,0.0,0.0,Gd,Gd,656.0,AllPub,GLQ,300.0,2004,0.0,1,618.0,0.0,1,956.0,1128.0,TA,1,0.0,Gd,NA,TA,4,2,956.0,2,Ex,0,0.0,2010,0.0,2084.0,233000.0,8,NA,45.0,9.224440496354964,6.862757913051401,7.642044402873258,12.358793732547838,6,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,6,112.0,Reg,1,7741.0,No,Typ,Gtl,0,0.0,1950,TA,Rec,2646,902110130,5,0.0,0.0,TA,TA,143.0,AllPub,BLQ,817.0,1924,0.0,0,280.0,0.0,6,1032.0,0.0,TA,0,72.0,TA,NA,Fa,2,1,1032.0,1,Gd,0,0.0,2006,0.0,1032.0,108000.0,5,NA,0.0,8.954286157204713,6.939253946041508,6.939253946041508,11.589886506106357,82,56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TA,6,0.0,Reg,1,8139.0,No,Typ,Gtl,1,192.0,1996,TA,Unf,994,527106050,5,0.0,0.0,TA,TA,476.0,AllPub,ALQ,204.0,1995,119.0,0,420.0,0.0,10,680.0,790.0,TA,1,0.0,Gd,NA,TA,3,2,680.0,2,Gd,0,0.0,2008,0.0,1470.0,165000.0,7,TA,49.0,9.004422601327041,6.522092798170152,7.293017679772782,12.013700752882718,13,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,5,0.0,IR1,1,8982.0,Av,Typ,Gtl,0,0.0,1977,TA,Unf,2138,907200270,5,0.0,0.0,TA,TA,539.0,AllPub,ALQ,501.0,1977,0.0,0,748.0,0.0,1,1040.0,0.0,TA,1,0.0,Gd,NA,TA,3,1,1040.0,2,TA,0,0.0,2007,0.0,1040.0,134900.0,5,NA,0.0,9.102977853647683,6.946975992135418,6.946975992135418,11.812289042195848,30,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,5,136.0,Reg,1,6120.0,No,Typ,Gtl,0,0.0,1950,TA,Unf,2013,903231050,7,0.0,0.0,Gd,TA,0.0,AllPub,Unf,884.0,1939,0.0,0,240.0,0.0,7,884.0,0.0,TA,0,0.0,TA,NA,TA,2,1,884.0,1,Ex,0,0.0,2007,0.0,884.0,113000.0,5,NA,0.0,8.719317375506371,6.784457062637643,6.784457062637643,11.635143097694478,68,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TA,5,0.0,IR2,1,16561.0,No,Typ,Mod,0,306.0,1996,TA,Unf,2126,907135080,5,0.0,0.0,TA,TA,549.0,AllPub,ALQ,548.0,1996,0.0,1,242.0,0.0,7,1097.0,0.0,TA,1,0.0,Gd,NA,TA,3,1,1097.0,1,Ex,0,0.0,2007,0.0,1097.0,147900.0,6,NA,0.0,9.714805812589493,7.00033446027523,7.00033446027523,11.90429164869889,11,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
NA,5,0.0,Reg,1,4060.0,No,Typ,Gtl,0,0.0,1950,TA,Unf,898,908229020,8,0.0,0.0,TA,TA,0.0,AllPub,Unf,864.0,1922,0.0,0,0.0,0.0,7,864.0,0.0,NA,0,0.0,Fa,NA,TA,2,1,864.0,0,Ex,0,0.0,2009,0.0,864.0,99900.0,4,NA,96.0,8.308938252595778,6.761572768804055,6.761572768804055,11.511924964636645,87,59,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,6,0.0,Reg,1,2308.0,No,Typ,Gtl,0,0.0,1975,TA,LwQ,1048,527453160,6,0.0,0.0,TA,TA,286.0,AllPub,ALQ,275.0,1975,0.0,0,460.0,0.0,5,855.0,601.0,TA,1,294.0,Gd,NA,TA,4,2,855.0,2,Gd,0,0.0,2008,0.0,1456.0,143000.0,7,NA,0.0,7.744136627627991,6.75110146893676,7.283448228756631,11.870599909242044,33,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,6,0.0,Reg,1,6240.0,No,Typ,Gtl,1,112.0,1950,TA,Unf,2676,903231070,6,360.0,0.0,TA,TA,0.0,AllPub,Unf,816.0,1934,0.0,0,528.0,0.0,9,816.0,0.0,TA,0,0.0,TA,NA,TA,3,1,816.0,2,TA,0,0.0,2006,400.0,1176.0,114500.0,6,Gd,0.0,8.738735461363474,6.704414354964107,7.069874128458572,11.648330101976432,72,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TA,5,0.0,IR1,1,8789.0,Mn,Typ,Gtl,1,64.0,1967,TA,Unf,2498,532378220,6,0.0,0.0,TA,TA,659.0,AllPub,Rec,253.0,1967,0.0,0,288.0,0.0,6,941.0,0.0,TA,0,0.0,TA,NA,TA,3,1,912.0,1,TA,0,0.0,2006,0.0,941.0,129200.0,6,Po,0.0,9.081256218564643,6.846943139585379,6.846943139585379,11.769116870330638,39,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,8,0.0,IR1,1,5587.0,Gd,Typ,Mod,1,162.0,2008,TA,Unf,1560,911370410,5,0.0,0.0,Ex,Gd,1480.0,AllPub,GLQ,120.0,2008,186.0,1,482.0,153.0,11,1652.0,0.0,TA,0,0.0,Ex,NA,TA,2,2,1600.0,2,Ex,1,0.0,2008,0.0,1652.0,392500.0,5,Gd,53.0,8.628197749459149,7.409741954080923,7.409741954080923,12.8802918162046,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TA,7,0.0,Reg,1,9042.0,No,Typ,Gtl,2,0.0,2006,Gd,Unf,296,909427230,9,0.0,0.0,Ex,Gd,275.0,AllPub,GLQ,877.0,1941,0.0,0,252.0,0.0,5,1188.0,1152.0,TA,0,0.0,TA,NA,Gd,4,2,1152.0,1,Ex,0,0.0,2010,2500.0,2340.0,266500.0,9,Gd,60.0,9.109635667854551,7.080026499922591,7.757906208351747,12.493129522588037,69,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,7,0.0,IR1,1,8923.0,No,Typ,Gtl,1,256.0,1998,TA,Unf,354,527161040,5,0.0,0.0,Gd,TA,189.0,AllPub,GLQ,195.0,1998,0.0,0,396.0,0.0,2,751.0,631.0,TA,1,0.0,Gd,NA,TA,3,2,384.0,2,Gd,0,0.0,2009,0.0,1382.0,177500.0,7,TA,0.0,9.09638749190015,6.621405651764134,7.231287004327616,12.086725887897607,11,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,5,0.0,IR1,1,12518.0,No,Typ,Gtl,0,144.0,1968,TA,Unf,970,923201100,7,0.0,0.0,TA,Gd,532.0,AllPub,ALQ,476.0,1968,182.0,0,384.0,0.0,4,1008.0,0.0,TA,0,0.0,TA,NA,TA,3,1,1008.0,1,Gd,0,0.0,2009,0.0,1008.0,139500.0,6,NA,0.0,9.434922887484646,6.915723448631314,6.915723448631314,11.845819880243557,41,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,6,0.0,Reg,1,11069.0,No,Typ,Gtl,1,100.0,2007,TA,Unf,884,907420040,5,0.0,0.0,Gd,Gd,0.0,AllPub,Unf,608.0,2007,0.0,0,440.0,0.0,7,608.0,788.0,TA,1,0.0,Gd,NA,TA,3,2,608.0,2,Ex,0,0.0,2009,0.0,1396.0,170000.0,6,Gd,36.0,9.311903687385623,6.410174881966167,7.241366283322318,12.0435537160324,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,6,0.0,Reg,1,8800.0,No,Typ,Gtl,1,0.0,1997,Gd,Unf,1894,534403290,7,0.0,161.0,TA,TA,414.0,AllPub,ALQ,431.0,1964,306.0,0,539.0,0.0,7,845.0,1309.0,TA,1,0.0,TA,NA,TA,5,2,845.0,2,Ex,0,0.0,2007,0.0,2154.0,224500.0,8,Gd,0.0,9.0825070004663,6.739336627357174,7.675081857716334,12.321630986164449,43,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,8,0.0,IR1,1,13262.0,No,Typ,Gtl,1,114.0,2004,TA,Unf,450,528168030,5,0.0,0.0,Gd,Gd,0.0,AllPub,Unf,1082.0,2003,186.0,0,730.0,0.0,6,1105.0,1295.0,TA,1,0.0,Gd,NA,TA,4,3,1082.0,3,Ex,0,0.0,2009,0.0,2400.0,290000.0,10,Gd,40.0,9.492658081928813,7.007600613951853,7.783224016336037,12.577636201962656,6,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,7,0.0,Reg,1,7758.0,No,Typ,Gtl,2,0.0,1950,Fa,Unf,2031,903450060,4,0.0,184.0,TA,TA,224.0,AllPub,LwQ,816.0,1931,600.0,0,240.0,0.0,6,1226.0,592.0,TA,1,0.0,TA,NA,TA,4,1,1040.0,1,Ex,0,0.0,2007,0.0,1818.0,169500.0,7,TA,0.0,8.956479847999912,7.111512116496157,7.505492274737424,12.04060820580264,76,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TA,7,0.0,IR1,1,12118.0,Mn,Typ,Gtl,1,100.0,2005,TA,Unf,949,914465055,5,0.0,180.0,Gd,Gd,0.0,AllPub,Unf,1710.0,2004,108.0,0,550.0,0.0,4,1710.0,0.0,TA,0,0.0,Ex,NA,TA,3,2,1710.0,2,Ex,0,0.0,2009,0.0,1710.0,240000.0,7,Gd,48.0,9.402447229504936,7.444248649496705,7.444248649496705,12.388394202324127,5,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,5,0.0,Reg,1,9600.0,No,Typ,Gtl,0,0.0,1955,Gd,Unf,1907,534476080,6,0.0,175.0,TA,TA,368.0,AllPub,BLQ,710.0,1955,176.0,1,288.0,0.0,10,1150.0,0.0,TA,0,0.0,TA,NA,TA,2,1,1078.0,1,Ex,0,0.0,2007,0.0,1150.0,144000.0,6,NA,0.0,9.169518377455928,7.047517221357296,7.047517221357296,11.877568578558138,52,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,6,0.0,Reg,1,9500.0,No,Typ,Gtl,1,0.0,1978,TA,Unf,1906,534475170,6,0.0,0.0,TA,TA,442.0,AllPub,Rec,374.0,1964,272.0,0,540.0,0.0,6,1127.0,850.0,TA,1,0.0,TA,NA,TA,4,1,816.0,2,TA,1,0.0,2007,0.0,1977.0,165000.0,9,TA,52.0,9.159047077588632,7.027314514039777,7.589335823170617,12.013700752882718,43,29,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,6,0.0,Reg,1,7175.0,No,Typ,Gtl,0,0.0,1991,TA,Unf,549,531452070,5,0.0,0.0,Gd,Gd,0.0,AllPub,Unf,1332.0,1990,0.0,0,542.0,0.0,2,1332.0,0.0,TA,0,0.0,Gd,NA,TA,2,2,1332.0,2,Gd,0,0.0,2009,0.0,1332.0,145000.0,5,NA,60.0,8.878358040627822,7.194436851100335,7.194436851100335,11.884489021402713,19,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Fa,5,0.0,IR1,1,11200.0,Mn,Typ,Gtl,0,0.0,1964,Fa,Unf,243,905475510,3,0.0,0.0,TA,TA,0.0,AllPub,Unf,1250.0,1964,0.0,0,504.0,0.0,6,1298.0,0.0,TA,0,0.0,TA,NA,TA,3,2,1250.0,2,Ex,0,0.0,2010,0.0,1298.0,114000.0,5,NA,144.0,9.323669057283183,7.168579897264035,7.168579897264035,11.643953727376632,46,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TA,8,0.0,Reg,1,14226.0,Av,Typ,Gtl,1,315.0,2006,TA,Unf,1697,528110070,5,0.0,0.0,Gd,Gd,0.0,AllPub,Unf,1935.0,2006,375.0,0,895.0,0.0,7,1973.0,0.0,TA,0,0.0,Gd,NA,TA,3,2,1935.0,3,Gd,0,0.0,2007,0.0,1973.0,395000.0,9,Gd,45.0,9.56282655529346,7.587310506022615,7.587310506022615,12.88664104388326,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
TA,6,0.0,Reg,1,2760.0,No,Typ,Gtl,0,0.0,1973,TA,Unf,2365,527450010,5,0.0,0.0,TA,TA,0.0,AllPub,Unf,525.0,1973,514.0,0,440.0,0.0,12,525.0,567.0,TA,1,0.0,TA,NA,TA,3,1,525.0,2,TA,0,0.0,2006,0.0,1092.0,105500.0,6,NA,0.0,7.9229859587111955,6.263398262591624,6.9957661563048505,11.56646623189826,33,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TA,8,0.0,Reg,1,11050.0,No,Typ,Gtl,1,0.0,1999,TA,Unf,310,914467040,5,0.0,0.0,Gd,Gd,615.0,AllPub,GLQ,434.0,1998,0.0,1,741.0,0.0,5,1036.0,880.0,TA,1,0.0,Gd,NA,TA,3,2,1049.0,3,Ex,0,0.0,2010,0.0,1916.0,254900.0,8,TA,70.0,9.3101857069459,6.943122422819428,7.557994958530806,12.448626590364206,12,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,5,0.0,Reg,1,7200.0,No,Min2,Gtl,1,0.0,1950,TA,Unf,1961,535451100,3,0.0,0.0,TA,TA,432.0,AllPub,LwQ,432.0,1950,0.0,0,357.0,0.0,11,1238.0,0.0,TA,1,0.0,TA,NA,TA,3,1,864.0,1,Fa,0,0.0,2007,0.0,1238.0,102000.0,6,TA,171.0,8.881836305004146,7.121252453244542,7.121252453244542,11.532728092266408,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,7,0.0,Reg,1,12420.0,No,Typ,Gtl,0,0.0,2001,TA,Unf,849,907194010,5,0.0,0.0,Gd,Gd,666.0,AllPub,GLQ,278.0,2001,0.0,1,622.0,0.0,6,944.0,896.0,TA,1,0.0,Gd,NA,TA,3,2,944.0,2,Ex,0,0.0,2009,0.0,1840.0,230000.0,6,NA,45.0,9.42706335548747,6.8501261661455,7.517520850603031,12.345834587905332,8,8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
